ModelName,DS-5622A
FileVersion,6
Acquisition Time,2026/07/16 11:42:12
Time/div(second),2E-03
Delay(second),-6.00E-03
Delta(second),20E-06
Acquisition Mode,Average,1024
Trigger Address,200
CH1 Display,On
CH2 Display,On
CH1 Volt/div,2.00E-03
CH2 Volt/div,1.00E+00
CH1 Offset,7.00E-03
CH2 Offset,-3.00E+00
CH1 Coupling,DC50
CH2 Coupling,DC50
CH1 Bandwidth,Full
CH2 Bandwidth,Full
Points,1001
Ch1 V,Ch2 V
-1.101E-04,-4.028E-03,,
-1.132E-04,-4.150E-03,,
-1.140E-04,-4.028E-03,,
-1.179E-04,-3.784E-03,,
-1.066E-04,-4.760E-03,,
-1.118E-04,-4.638E-03,,
-1.059E-04,-3.906E-03,,
-1.125E-04,-4.150E-03,,
-1.044E-04,-4.760E-03,,
-1.120E-04,-4.516E-03,,
-1.076E-04,-4.028E-03,,
-1.171E-04,-4.394E-03,,
-1.086E-04,-3.295E-03,,
-1.110E-04,-4.028E-03,,
-1.113E-04,-4.516E-03,,
-1.132E-04,-4.028E-03,,
-1.142E-04,-4.272E-03,,
-1.071E-04,-4.638E-03,,
-1.110E-04,-4.760E-03,,
-1.027E-04,-4.516E-03,,
-1.142E-04,-3.784E-03,,
-1.064E-04,-4.394E-03,,
-1.147E-04,-4.394E-03,,
-1.101E-04,-4.394E-03,,
-1.123E-04,-4.150E-03,,
-1.091E-04,-4.516E-03,,
-1.142E-04,-4.638E-03,,
-1.052E-04,-4.028E-03,,
-1.118E-04,-3.540E-03,,
-1.130E-04,-4.516E-03,,
-1.130E-04,-4.272E-03,,
-1.088E-04,-3.662E-03,,
-1.088E-04,-4.394E-03,,
-1.127E-04,-4.028E-03,,
-1.125E-04,-4.272E-03,,
-1.142E-04,-4.028E-03,,
-1.149E-04,-4.272E-03,,
-1.101E-04,-3.784E-03,,
-1.125E-04,-4.272E-03,,
-1.047E-04,-4.028E-03,,
-1.145E-04,-4.272E-03,,
-1.044E-04,-4.028E-03,,
-1.247E-04,-4.028E-03,,
-1.105E-04,-4.150E-03,,
-1.191E-04,-4.638E-03,,
-1.052E-04,-4.150E-03,,
-1.140E-04,-4.272E-03,,
-1.083E-04,-4.882E-03,,
-1.210E-04,-4.760E-03,,
-1.101E-04,-4.272E-03,,
-1.123E-04,-3.540E-03,,
-1.171E-04,-4.150E-03,,
-1.130E-04,-3.906E-03,,
-1.157E-04,-4.394E-03,,
-1.113E-04,-4.394E-03,,
-1.115E-04,-3.906E-03,,
-1.137E-04,-4.272E-03,,
-1.193E-04,-4.638E-03,,
-1.105E-04,-4.394E-03,,
-1.206E-04,-3.784E-03,,
-1.149E-04,-4.150E-03,,
-1.159E-04,-4.638E-03,,
-1.101E-04,-3.906E-03,,
-1.162E-04,-3.295E-03,,
-1.171E-04,-4.150E-03,,
-1.103E-04,-4.028E-03,,
-1.127E-04,-4.272E-03,,
-1.154E-04,-4.272E-03,,
-1.142E-04,-4.760E-03,,
-1.113E-04,-4.638E-03,,
-1.079E-04,-4.394E-03,,
-1.152E-04,-4.028E-03,,
-1.081E-04,-3.906E-03,,
-1.115E-04,-3.540E-03,,
-1.096E-04,-4.638E-03,,
-1.132E-04,-3.662E-03,,
-1.140E-04,-4.638E-03,,
-1.145E-04,-4.638E-03,,
-1.093E-04,-3.784E-03,,
-1.196E-04,-4.882E-03,,
-1.130E-04,-5.371E-03,,
-1.201E-04,-3.784E-03,,
-1.159E-04,-4.394E-03,,
-1.166E-04,-3.784E-03,,
-1.040E-04,-4.760E-03,,
-1.237E-04,-4.638E-03,,
-1.049E-04,-4.272E-03,,
-1.169E-04,-4.272E-03,,
-1.069E-04,-4.516E-03,,
-1.210E-04,-4.882E-03,,
-1.140E-04,-4.028E-03,,
-1.196E-04,-4.760E-03,,
-1.113E-04,-4.272E-03,,
-1.125E-04,-4.394E-03,,
-1.166E-04,-3.906E-03,,
-1.147E-04,-4.760E-03,,
-1.103E-04,-5.493E-03,,
-1.103E-04,-4.028E-03,,
-1.147E-04,-3.662E-03,,
-1.083E-04,-4.760E-03,,
-1.101E-04,-4.272E-03,,
-1.113E-04,-3.906E-03,,
-1.176E-04,-5.126E-03,,
-1.093E-04,-4.150E-03,,
-1.115E-04,-4.272E-03,,
-1.086E-04,-4.272E-03,,
-1.162E-04,-4.394E-03,,
-1.110E-04,-4.272E-03,,
-1.081E-04,-3.540E-03,,
-1.115E-04,-3.906E-03,,
-1.091E-04,-4.882E-03,,
-1.137E-04,-4.760E-03,,
-1.115E-04,-4.272E-03,,
-1.132E-04,-4.760E-03,,
-1.088E-04,-4.150E-03,,
-1.049E-04,-4.638E-03,,
-1.218E-04,-4.150E-03,,
-1.147E-04,-4.516E-03,,
-1.132E-04,-4.516E-03,,
-1.088E-04,-3.417E-03,,
-1.164E-04,-3.784E-03,,
-1.049E-04,-3.784E-03,,
-1.120E-04,-4.028E-03,,
-1.040E-04,-3.784E-03,,
-1.159E-04,-4.150E-03,,
-1.125E-04,-4.028E-03,,
-1.176E-04,-3.906E-03,,
-1.101E-04,-3.540E-03,,
-1.127E-04,-3.906E-03,,
-1.157E-04,-4.516E-03,,
-1.088E-04,-4.028E-03,,
-1.110E-04,-4.394E-03,,
-1.042E-04,-4.272E-03,,
-1.147E-04,-4.882E-03,,
-1.059E-04,-4.272E-03,,
-1.145E-04,-4.394E-03,,
-1.101E-04,-3.906E-03,,
-1.135E-04,-4.150E-03,,
-1.105E-04,-4.516E-03,,
-1.196E-04,-3.784E-03,,
-1.059E-04,-3.906E-03,,
-1.103E-04,-3.906E-03,,
-1.120E-04,-4.638E-03,,
-1.110E-04,-4.760E-03,,
-1.049E-04,-3.906E-03,,
-1.069E-04,-4.394E-03,,
-1.049E-04,-5.004E-03,,
-1.115E-04,-4.150E-03,,
-1.096E-04,-3.906E-03,,
-1.123E-04,-4.272E-03,,
-1.103E-04,-3.540E-03,,
-1.091E-04,-4.516E-03,,
-1.071E-04,-4.150E-03,,
-1.157E-04,-3.540E-03,,
-1.105E-04,-3.662E-03,,
-1.098E-04,-4.760E-03,,
-1.071E-04,-4.638E-03,,
-1.140E-04,-4.516E-03,,
-1.076E-04,-4.272E-03,,
-1.149E-04,-4.272E-03,,
-1.057E-04,-4.760E-03,,
-1.149E-04,-4.394E-03,,
-1.093E-04,-4.150E-03,,
-1.108E-04,-5.004E-03,,
-1.035E-04,-4.272E-03,,
-1.101E-04,-4.638E-03,,
-1.025E-04,-3.662E-03,,
-1.108E-04,-4.760E-03,,
-1.091E-04,-4.394E-03,,
-1.091E-04,-3.906E-03,,
-1.176E-04,-3.906E-03,,
-1.132E-04,-4.150E-03,,
-1.123E-04,-4.150E-03,,
-1.115E-04,-4.272E-03,,
-1.105E-04,-4.760E-03,,
-1.027E-04,-4.516E-03,,
-1.137E-04,-4.150E-03,,
-1.081E-04,-4.394E-03,,
-1.098E-04,-4.760E-03,,
-1.069E-04,-3.540E-03,,
-1.120E-04,-3.662E-03,,
-1.115E-04,-3.295E-03,,
-1.140E-04,-4.760E-03,,
-1.066E-04,-4.760E-03,,
-1.049E-04,-4.272E-03,,
-1.066E-04,-4.150E-03,,
-1.171E-04,-4.638E-03,,
-1.135E-04,-4.150E-03,,
-1.098E-04,-4.760E-03,,
-1.110E-04,-5.004E-03,,
-1.166E-04,-5.126E-03,,
-1.149E-04,-4.028E-03,,
-1.130E-04,-4.394E-03,,
-1.110E-04,-5.371E-03,,
-1.145E-04,-6.591E-03,,
-1.088E-04,-6.591E-03,,
-1.198E-04,-6.347E-03,,
-1.142E-04,-5.859E-03,,
-1.193E-04,-4.760E-03,,
-4.887E-03,1.886E+00,,
-2.967E-03,1.428E-02,,
-2.830E-03,-4.638E-03,,
-2.768E-03,-5.004E-03,,
-2.856E-03,-4.516E-03,,
-2.653E-03,-4.028E-03,,
-2.779E-03,-5.126E-03,,
-2.625E-03,-4.272E-03,,
-2.692E-03,-4.638E-03,,
-2.617E-03,-4.394E-03,,
-2.582E-03,-5.004E-03,,
-2.514E-03,-4.272E-03,,
-2.539E-03,-4.638E-03,,
-2.460E-03,-4.394E-03,,
-2.550E-03,-4.638E-03,,
-2.460E-03,-4.150E-03,,
-2.414E-03,-4.638E-03,,
-2.453E-03,-4.638E-03,,
-2.441E-03,-4.882E-03,,
-2.395E-03,-4.638E-03,,
-2.346E-03,-4.882E-03,,
-2.360E-03,-4.272E-03,,
-2.340E-03,-4.150E-03,,
-2.314E-03,-4.638E-03,,
-2.243E-03,-4.272E-03,,
-2.295E-03,-5.737E-03,,
-2.249E-03,-4.394E-03,,
-2.184E-03,-4.638E-03,,
-2.194E-03,-5.249E-03,,
-2.263E-03,-4.272E-03,,
-2.139E-03,-4.882E-03,,
-2.138E-03,-5.126E-03,,
-2.182E-03,-4.516E-03,,
-2.141E-03,-5.004E-03,,
-2.077E-03,-4.394E-03,,
-2.073E-03,-4.760E-03,,
-2.037E-03,-5.371E-03,,
-2.005E-03,-5.126E-03,,
-1.989E-03,-5.004E-03,,
-1.965E-03,-4.394E-03,,
-1.917E-03,-4.394E-03,,
-1.933E-03,-4.760E-03,,
-1.949E-03,-4.760E-03,,
