ModelName,DS-5622A
FileVersion,6
Acquisition Time,2026/07/15 15:59:04
Time/div(second),2E-03
Delay(second),-6.00E-03
Delta(second),40E-06
Acquisition Mode,Average,1024
Trigger Address,100
CH1 Display,On
CH2 Display,On
CH1 Volt/div,2.00E-03
CH2 Volt/div,200E-03
CH1 Offset,7.00E-03
CH2 Offset,-600E-03
CH1 Coupling,DC50
CH2 Coupling,DC1M
CH1 Bandwidth,Full
CH2 Bandwidth,Full
Points,501
Ch1 V,Ch2 V
-1.262E-04,-4.882E-04,,
-1.240E-04,-4.150E-04,,
-1.254E-04,-3.906E-04,,
-1.254E-04,-3.906E-04,,
-1.220E-04,-4.150E-04,,
-1.267E-04,-4.394E-04,,
-1.247E-04,-4.394E-04,,
-1.271E-04,-5.859E-04,,
-1.237E-04,-4.150E-04,,
-1.262E-04,-3.906E-04,,
-1.354E-04,-3.906E-04,,
-1.250E-04,-5.371E-04,,
-1.306E-04,-3.906E-04,,
-1.242E-04,-3.906E-04,,
-1.276E-04,-4.150E-04,,
-1.274E-04,-4.638E-04,,
-1.335E-04,-3.662E-04,,
-1.394E-04,-5.371E-04,,
-1.391E-04,-3.906E-04,,
-1.381E-04,-4.394E-04,,
-1.301E-04,-3.906E-04,,
-1.379E-04,-3.906E-04,,
-1.311E-04,-3.662E-04,,
-1.301E-04,-3.906E-04,,
-1.335E-04,-4.150E-04,,
-1.306E-04,-4.150E-04,,
-1.269E-04,-3.662E-04,,
-1.279E-04,-4.394E-04,,
-1.281E-04,-3.417E-04,,
-1.262E-04,-4.882E-04,,
-1.228E-04,-4.150E-04,,
-1.298E-04,-4.150E-04,,
-1.208E-04,-4.150E-04,,
-1.303E-04,-4.394E-04,,
-1.247E-04,-4.394E-04,,
-1.279E-04,-4.638E-04,,
-1.240E-04,-4.394E-04,,
-1.269E-04,-3.417E-04,,
-1.257E-04,-3.906E-04,,
-1.232E-04,-4.150E-04,,
-1.308E-04,-4.394E-04,,
-1.381E-04,-4.638E-04,,
-1.398E-04,-4.394E-04,,
-1.369E-04,-3.906E-04,,
