ModelName,DS-5624A
FileVersion,6
Acquisition Time,2022/07/19 17:16:06
Time/div(second),2E-03
Delay(second),-6.04E-03
Delta(second),40E-06
Acquisition Mode,Average,1024
Trigger Address,99
CH1 Display,On
CH2 Display,Off
CH3 Display,Off
CH4 Display,On
CH1 Volt/div,2.00E-03
CH2 Volt/div,200E-03
CH3 Volt/div,100E-03
CH4 Volt/div,1.00E+00
CH1 Offset,5.88E-03
CH2 Offset,100E-03
CH3 Offset,-50.0E-03
CH4 Offset,-1.52E+00
CH1 Coupling,DC50
CH2 Coupling,DC1M
CH3 Coupling,DC1M
CH4 Coupling,DC50
CH1 Bandwidth,Full
CH2 Bandwidth,Full
CH3 Bandwidth,Full
CH4 Bandwidth,Full
Points,501
Ch1 V,Ch2 V,Ch3 V,Ch4 V
-1.185E-03,,,2.781E-02
-1.248E-03,,,2.402E-02
-1.112E-03,,,2.402E-02
-1.135E-03,,,2.390E-02
-1.257E-03,,,2.329E-02
-1.199E-03,,,2.378E-02
-1.118E-03,,,2.439E-02
-1.005E-03,,,2.427E-02
-1.109E-03,,,2.366E-02
-1.050E-03,,,2.256E-02
-1.049E-03,,,2.329E-02
-1.188E-03,,,2.366E-02
-1.012E-03,,,2.378E-02
-9.808E-04,,,2.317E-02
-8.983E-04,,,2.354E-02
-8.817E-04,,,2.378E-02
-1.025E-03,,,2.439E-02
-9.351E-04,,,2.305E-02
-1.043E-03,,,2.390E-02
-9.991E-04,,,2.366E-02
-9.913E-04,,,2.292E-02
-8.568E-04,,,2.378E-02
-8.863E-04,,,2.354E-02
-8.204E-04,,,2.317E-02
-9.759E-04,,,2.439E-02
-8.116E-04,,,2.354E-02
-8.868E-04,,,2.329E-02
-8.399E-04,,,2.415E-02
-8.475E-04,,,2.427E-02
-8.143E-04,,,2.439E-02
-8.841E-04,,,2.378E-02
-7.503E-04,,,2.366E-02
-8.821E-04,,,2.451E-02
-7.540E-04,,,2.317E-02
-7.786E-04,,,2.378E-02
-6.917E-04,,,2.402E-02
-7.855E-04,,,2.476E-02
-6.800E-04,,,2.366E-02
-7.445E-04,,,2.390E-02
-6.697E-04,,,2.354E-02
-7.391E-04,,,2.354E-02
-7.051E-04,,,2.366E-02
-6.822E-04,,,2.341E-02
-7.640E-04,,,2.463E-02
-6.866E-04,,,2.378E-02
-6.029E-04,,,2.366E-02
-6.280E-04,,,2.341E-02
-7.171E-04,,,2.366E-02
-5.545E-04,,,2.402E-02
-6.400E-04,,,2.366E-02
-6.700E-04,,,2.317E-02
-5.591E-04,,,2.329E-02
-5.591E-04,,,2.366E-02
-5.118E-04,,,2.305E-02
-5.853E-04,,,2.329E-02
-5.406E-04,,,2.390E-02
-6.312E-04,,,2.317E-02
-5.689E-04,,,2.402E-02
-6.031E-04,,,2.378E-02
-5.257E-04,,,2.341E-02
-5.460E-04,,,2.378E-02
-5.889E-04,,,2.378E-02
-7.012E-04,,,2.354E-02
-5.457E-04,,,2.366E-02
-4.666E-04,,,2.317E-02
-5.030E-04,,,2.354E-02
-5.360E-04,,,2.341E-02
-4.700E-04,,,2.329E-02
-5.560E-04,,,2.317E-02
-5.001E-04,,,2.366E-02
-5.819E-04,,,2.317E-02
-4.620E-04,,,2.329E-02
-4.954E-04,,,2.366E-02
-5.020E-04,,,2.354E-02
-4.815E-04,,,2.366E-02
-4.122E-04,,,2.341E-02
-3.729E-04,,,2.268E-02
-4.490E-04,,,2.305E-02
-4.808E-04,,,2.231E-02
-4.627E-04,,,2.292E-02
-4.461E-04,,,2.219E-02
-5.533E-04,,,2.317E-02
-4.371E-04,,,2.219E-02
-4.444E-04,,,2.280E-02
-4.854E-04,,,2.207E-02
-4.031E-04,,,2.317E-02
-4.708E-04,,,2.256E-02
-4.349E-04,,,2.244E-02
-3.944E-04,,,2.292E-02
-4.471E-04,,,2.305E-02
-3.758E-04,,,2.354E-02
-3.951E-04,,,2.354E-02
-4.027E-04,,,2.256E-02
-3.590E-04,,,2.317E-02
-4.339E-04,,,2.305E-02
-3.826E-04,,,2.378E-02
-3.707E-04,,,2.329E-02
-4.036E-04,,,2.390E-02
-3.555E-04,,,2.366E-02
-3.587E-04,,,2.341E-02
-3.189E-04,,,2.366E-02
-3.597E-04,,,2.415E-02
-3.792E-04,,,2.354E-02
-3.116E-04,,,2.305E-02
-3.123E-04,,,2.402E-02
-3.311E-04,,,2.390E-02
-3.087E-04,,,2.341E-02
-3.316E-04,,,2.402E-02
-3.040E-04,,,2.402E-02
-3.485E-04,,,2.341E-02
-3.465E-04,,,2.427E-02
-2.918E-04,,,2.415E-02
-3.494E-04,,,2.317E-02
-3.653E-04,,,2.451E-02
-2.874E-04,,,2.390E-02
-3.145E-04,,,2.366E-02
-2.979E-04,,,2.378E-02
-2.882E-04,,,2.329E-02
-3.587E-04,,,2.476E-02
-3.035E-04,,,2.463E-02
-2.808E-04,,,2.463E-02
-3.179E-04,,,2.402E-02
-2.935E-04,,,2.366E-02
-3.121E-04,,,2.366E-02
-2.337E-04,,,2.341E-02
-2.828E-04,,,2.366E-02
-2.513E-04,,,2.378E-02
-3.143E-04,,,2.378E-02
-3.441E-04,,,2.329E-02
-3.048E-04,,,2.378E-02
-2.432E-04,,,2.341E-02
-2.950E-04,,,2.317E-02
-2.254E-04,,,2.280E-02
-2.694E-04,,,2.378E-02
-2.376E-04,,,2.378E-02
-2.391E-04,,,2.329E-02
-2.645E-04,,,2.366E-02
-2.525E-04,,,2.292E-02
-2.491E-04,,,2.292E-02
-2.435E-04,,,2.317E-02
-2.193E-04,,,2.244E-02
-2.076E-04,,,2.329E-02
-2.620E-04,,,2.244E-02
-2.737E-04,,,2.317E-02
-2.130E-04,,,2.244E-02
-2.340E-04,,,2.354E-02
-2.681E-04,,,2.305E-02
-2.174E-04,,,2.207E-02
-2.352E-04,,,2.256E-02
-2.488E-04,,,2.244E-02
-2.425E-04,,,2.317E-02
-2.222E-04,,,2.280E-02
-2.571E-04,,,2.256E-02
-2.137E-04,,,2.280E-02
-2.049E-04,,,2.207E-02
-2.413E-04,,,2.183E-02
-2.364E-04,,,2.317E-02
-2.098E-04,,,2.292E-02
-1.856E-04,,,2.292E-02
-1.990E-04,,,2.305E-02
-1.922E-04,,,2.219E-02
-2.095E-04,,,2.256E-02
-2.310E-04,,,2.256E-02
-2.020E-04,,,2.268E-02
-2.364E-04,,,2.158E-02
-2.222E-04,,,2.292E-02
-1.527E-04,,,2.219E-02
-1.937E-04,,,2.219E-02
-1.876E-04,,,2.256E-02
-1.719E-04,,,2.256E-02
-1.973E-04,,,2.244E-02
-2.047E-04,,,2.268E-02
-1.890E-04,,,2.219E-02
-1.895E-04,,,2.158E-02
-1.856E-04,,,2.183E-02
-1.697E-04,,,2.280E-02
-2.076E-04,,,2.231E-02
-1.834E-04,,,2.170E-02
-1.500E-04,,,2.256E-02
-1.549E-04,,,2.244E-02
-1.876E-04,,,2.256E-02
-1.798E-04,,,2.244E-02
-1.380E-04,,,2.244E-02
-1.639E-04,,,2.305E-02
-2.032E-04,,,2.256E-02
-1.925E-04,,,2.292E-02
-1.680E-04,,,2.305E-02
-1.539E-04,,,2.329E-02
-1.773E-04,,,2.244E-02
-1.817E-04,,,2.341E-02
-1.617E-04,,,2.305E-02
-1.737E-04,,,2.280E-02
-1.854E-04,,,2.219E-02
-1.509E-04,,,2.292E-02
-1.639E-04,,,2.292E-02
-1.678E-04,,,2.256E-02
-1.702E-04,,,2.329E-02
-1.475E-04,,,2.329E-02
-1.614E-04,,,2.268E-02
-1.605E-04,,,2.390E-02
-1.570E-04,,,2.268E-02
-1.312E-04,,,2.366E-02
-1.429E-04,,,2.378E-02
-1.649E-04,,,2.280E-02
-1.365E-04,,,2.366E-02
-1.658E-04,,,2.329E-02
-1.573E-04,,,2.329E-02
-1.517E-04,,,2.341E-02
-1.268E-04,,,2.292E-02
-1.319E-04,,,2.305E-02
-1.248E-04,,,2.292E-02
-1.807E-04,,,2.305E-02
-1.654E-04,,,2.366E-02
-1.395E-04,,,2.329E-02
-1.402E-04,,,2.378E-02
-1.368E-04,,,2.341E-02
-1.326E-04,,,2.292E-02
-1.424E-04,,,2.366E-02
-1.195E-04,,,2.366E-02
-1.258E-04,,,2.292E-02
-1.224E-04,,,2.341E-02
-1.646E-04,,,2.378E-02
-1.404E-04,,,2.317E-02
-1.260E-04,,,2.354E-02
-1.439E-04,,,2.292E-02
-1.119E-04,,,2.256E-02
-1.180E-04,,,2.268E-02
-1.439E-04,,,2.305E-02
-1.414E-04,,,2.256E-02
-1.404E-04,,,2.231E-02
-1.390E-04,,,2.329E-02
-1.566E-04,,,2.292E-02
-1.204E-04,,,2.305E-02
-1.343E-04,,,2.354E-02
-1.478E-04,,,2.341E-02
-1.287E-04,,,2.317E-02
-1.173E-04,,,2.219E-02
-1.368E-04,,,2.244E-02
-1.234E-04,,,2.256E-02
-1.158E-04,,,2.341E-02
-1.170E-04,,,2.231E-02
-1.317E-04,,,2.244E-02
-1.390E-04,,,2.231E-02
-1.173E-04,,,2.219E-02
-1.260E-04,,,2.183E-02
-1.302E-04,,,2.268E-02
-1.343E-04,,,2.244E-02
-1.077E-04,,,2.231E-02
-1.324E-04,,,2.256E-02
-1.426E-04,,,2.195E-02
-1.136E-04,,,2.219E-02
-1.207E-04,,,2.207E-02
-1.180E-04,,,2.256E-02
-1.170E-04,,,2.256E-02
-1.480E-04,,,2.256E-02
-1.168E-04,,,2.207E-02
-1.038E-04,,,2.280E-02
-1.148E-04,,,2.231E-02
-1.324E-04,,,2.231E-02
-1.282E-04,,,2.244E-02
-1.248E-04,,,2.170E-02
-1.304E-04,,,2.268E-02
-1.336E-04,,,2.219E-02
-1.158E-04,,,2.231E-02
-1.502E-04,,,2.183E-02
-1.126E-04,,,2.244E-02
-1.216E-04,,,2.256E-02
-1.151E-04,,,2.207E-02
-1.038E-04,,,2.207E-02
-1.173E-04,,,2.146E-02
-1.048E-04,,,2.219E-02
-1.080E-04,,,2.183E-02
-1.063E-04,,,2.244E-02
-1.041E-04,,,2.183E-02
-1.124E-04,,,2.256E-02
-1.041E-04,,,2.317E-02
-1.070E-04,,,2.207E-02
-1.077E-04,,,2.256E-02
-1.253E-04,,,2.268E-02
-9.997E-05,,,2.256E-02
-1.021E-04,,,2.292E-02
-1.129E-04,,,2.268E-02
-1.138E-04,,,2.256E-02
-1.107E-04,,,2.280E-02
-1.065E-04,,,2.280E-02
-9.533E-05,,,2.244E-02
-9.899E-05,,,2.329E-02
-1.094E-04,,,2.341E-02
-1.011E-04,,,2.317E-02
-9.801E-05,,,2.244E-02
-1.041E-04,,,2.268E-02
-1.019E-04,,,2.292E-02
-1.090E-04,,,2.329E-02
-1.129E-04,,,2.317E-02
-1.082E-04,,,2.256E-02
-1.026E-04,,,2.317E-02
-9.948E-05,,,2.341E-02
-9.972E-05,,,2.244E-02
-9.435E-05,,,2.366E-02
-9.508E-05,,,2.305E-02
-1.146E-04,,,2.341E-02
-9.728E-05,,,2.305E-02
-1.082E-04,,,2.292E-02
-1.048E-04,,,2.268E-02
-1.072E-04,,,2.341E-02
-9.411E-05,,,2.280E-02
-1.046E-04,,,2.305E-02
-9.655E-05,,,2.280E-02
-1.007E-04,,,2.317E-02
-1.182E-04,,,2.292E-02
-9.752E-05,,,2.317E-02
-9.533E-05,,,2.244E-02
-9.435E-05,,,2.292E-02
-1.155E-04,,,2.280E-02
-1.136E-04,,,2.292E-02
-1.014E-04,,,2.268E-02
-1.246E-04,,,2.317E-02
-1.114E-04,,,2.305E-02
-9.533E-05,,,2.268E-02
-1.031E-04,,,2.244E-02
-1.014E-04,,,2.231E-02
-9.337E-05,,,2.268E-02
-1.097E-04,,,2.256E-02
-1.063E-04,,,2.292E-02
-1.031E-04,,,2.219E-02
-9.313E-05,,,2.280E-02
-1.256E-04,,,2.231E-02
-1.102E-04,,,2.256E-02
-9.020E-05,,,2.244E-02
-1.116E-04,,,2.280E-02
-9.875E-05,,,2.207E-02
-9.166E-05,,,2.244E-02
-1.187E-04,,,2.244E-02
-1.199E-04,,,2.244E-02
-8.922E-05,,,2.231E-02
-9.020E-05,,,2.183E-02
-8.776E-05,,,2.195E-02
-9.386E-05,,,2.158E-02
-9.630E-05,,,2.183E-02
-1.090E-04,,,2.183E-02
-1.177E-04,,,2.268E-02
-9.508E-05,,,2.256E-02
-1.046E-04,,,2.244E-02
-9.069E-05,,,2.170E-02
-1.024E-04,,,2.292E-02
-9.557E-05,,,2.280E-02
-1.046E-04,,,2.219E-02
-9.850E-05,,,2.146E-02
-9.704E-05,,,2.170E-02
-1.109E-04,,,2.207E-02
-1.011E-04,,,2.329E-02
-9.118E-05,,,2.244E-02
-8.996E-05,,,2.170E-02
-9.801E-05,,,2.146E-02
-8.825E-05,,,2.268E-02
-8.703E-05,,,2.231E-02
-9.069E-05,,,2.256E-02
-9.142E-05,,,2.231E-02
-1.085E-04,,,2.207E-02
-9.020E-05,,,2.219E-02
-1.104E-04,,,2.219E-02
-9.630E-05,,,2.183E-02
-1.033E-04,,,2.183E-02
-1.011E-04,,,2.170E-02
-1.019E-04,,,2.305E-02
-9.533E-05,,,2.317E-02
-8.483E-05,,,2.231E-02
-9.191E-05,,,2.256E-02
-8.849E-05,,,2.195E-02
-9.899E-05,,,2.292E-02
-9.044E-05,,,2.231E-02
-9.215E-05,,,2.219E-02
-1.094E-04,,,2.268E-02
-1.002E-04,,,2.305E-02
-9.777E-05,,,2.244E-02
-8.922E-05,,,2.317E-02
-8.361E-05,,,2.256E-02
-9.557E-05,,,2.219E-02
-8.678E-05,,,2.305E-02
-1.029E-04,,,2.354E-02
-1.046E-04,,,2.292E-02
-9.435E-05,,,2.317E-02
-9.655E-05,,,2.280E-02
-8.776E-05,,,2.305E-02
-9.459E-05,,,2.256E-02
-9.215E-05,,,2.329E-02
-8.800E-05,,,2.219E-02
-8.776E-05,,,2.280E-02
-1.033E-04,,,2.317E-02
-9.118E-05,,,2.280E-02
-8.483E-05,,,2.317E-02
-8.703E-05,,,2.256E-02
-9.142E-05,,,2.305E-02
-1.070E-04,,,2.256E-02
-8.507E-05,,,2.244E-02
-9.557E-05,,,2.231E-02
-9.313E-05,,,2.292E-02
-8.727E-05,,,2.268E-02
-9.386E-05,,,2.305E-02
-8.532E-05,,,2.292E-02
-9.508E-05,,,2.268E-02
-9.850E-05,,,2.292E-02
