ModelName,DS-5624A
FileVersion,6
Acquisition Time,2022/07/19 18:04:31
Time/div(second),2E-03
Delay(second),-6.04E-03
Delta(second),40E-06
Acquisition Mode,Average,1024
Trigger Address,99
CH1 Display,On
CH2 Display,Off
CH3 Display,Off
CH4 Display,On
CH1 Volt/div,2.00E-03
CH2 Volt/div,200E-03
CH3 Volt/div,100E-03
CH4 Volt/div,1.00E+00
CH1 Offset,5.88E-03
CH2 Offset,100E-03
CH3 Offset,-50.0E-03
CH4 Offset,-1.52E+00
CH1 Coupling,DC50
CH2 Coupling,DC1M
CH3 Coupling,DC1M
CH4 Coupling,DC50
CH1 Bandwidth,Full
CH2 Bandwidth,Full
CH3 Bandwidth,Full
CH4 Bandwidth,Full
Points,501
Ch1 V,Ch2 V,Ch3 V,Ch4 V
-2.073E-04,,,2.378E-02
-1.766E-04,,,2.402E-02
-1.900E-04,,,2.366E-02
-1.644E-04,,,2.366E-02
-2.098E-04,,,2.305E-02
-1.297E-04,,,2.354E-02
-1.326E-04,,,2.305E-02
-1.632E-04,,,2.305E-02
-1.795E-04,,,2.366E-02
-1.856E-04,,,2.280E-02
-1.575E-04,,,2.317E-02
-1.890E-04,,,2.354E-02
-1.397E-04,,,2.317E-02
-1.500E-04,,,2.427E-02
-1.817E-04,,,2.341E-02
-1.744E-04,,,2.354E-02
-1.649E-04,,,2.317E-02
-1.575E-04,,,2.231E-02
-1.690E-04,,,2.268E-02
-1.258E-04,,,2.329E-02
-1.126E-04,,,2.378E-02
-1.297E-04,,,2.305E-02
-1.436E-04,,,2.305E-02
-1.251E-04,,,2.256E-02
-1.097E-04,,,2.317E-02
-1.263E-04,,,2.292E-02
-1.253E-04,,,2.292E-02
-1.256E-04,,,2.280E-02
-1.236E-04,,,2.317E-02
-1.297E-04,,,2.280E-02
-1.270E-04,,,2.268E-02
-1.173E-04,,,2.268E-02
-1.317E-04,,,2.268E-02
-1.361E-04,,,2.244E-02
-1.505E-04,,,2.305E-02
-1.431E-04,,,2.219E-02
-1.358E-04,,,2.329E-02
-1.356E-04,,,2.329E-02
-1.583E-04,,,2.219E-02
-1.146E-04,,,2.292E-02
-1.361E-04,,,2.329E-02
-1.160E-04,,,2.268E-02
-1.224E-04,,,2.329E-02
-1.197E-04,,,2.244E-02
-1.060E-04,,,2.256E-02
-1.358E-04,,,2.280E-02
-1.243E-04,,,2.305E-02
-1.060E-04,,,2.292E-02
-1.229E-04,,,2.329E-02
-1.336E-04,,,2.341E-02
-1.197E-04,,,2.329E-02
-1.319E-04,,,2.280E-02
-1.146E-04,,,2.280E-02
-1.136E-04,,,2.317E-02
-1.146E-04,,,2.231E-02
-1.109E-04,,,2.329E-02
-1.238E-04,,,2.256E-02
-1.099E-04,,,2.183E-02
-1.229E-04,,,2.231E-02
-9.069E-05,,,2.317E-02
-1.046E-04,,,2.292E-02
-1.011E-04,,,2.329E-02
-9.728E-05,,,2.231E-02
-1.072E-04,,,2.280E-02
-9.826E-05,,,2.268E-02
-9.118E-05,,,2.244E-02
-1.192E-04,,,2.292E-02
-1.046E-04,,,2.292E-02
-1.058E-04,,,2.256E-02
-1.158E-04,,,2.268E-02
-1.097E-04,,,2.305E-02
-1.246E-04,,,2.268E-02
-1.129E-04,,,2.280E-02
-9.386E-05,,,2.280E-02
-1.004E-04,,,2.329E-02
-9.923E-05,,,2.231E-02
-9.923E-05,,,2.268E-02
-8.507E-05,,,2.280E-02
-9.508E-05,,,2.292E-02
-9.191E-05,,,2.317E-02
-1.004E-04,,,2.341E-02
-1.036E-04,,,2.280E-02
-1.155E-04,,,2.170E-02
-1.351E-04,,,2.292E-02
-9.215E-05,,,2.354E-02
-9.289E-05,,,2.329E-02
-1.063E-04,,,2.256E-02
-1.090E-04,,,2.366E-02
-8.971E-05,,,2.268E-02
-1.212E-04,,,2.256E-02
-1.046E-04,,,2.317E-02
-9.704E-05,,,2.256E-02
-8.996E-05,,,2.256E-02
-1.060E-04,,,2.231E-02
-9.093E-05,,,2.244E-02
-1.019E-04,,,2.219E-02
-9.826E-05,,,2.280E-02
-9.069E-05,,,2.244E-02
-9.459E-05,,,2.207E-02
-1.043E-04,,,2.292E-02
-8.727E-05,,,2.317E-02
-9.240E-05,,,2.219E-02
-9.215E-05,,,2.341E-02
-9.948E-05,,,2.183E-02
-9.484E-05,,,2.280E-02
-8.458E-05,,,2.244E-02
-1.090E-04,,,2.231E-02
-1.072E-04,,,2.292E-02
-7.946E-05,,,2.195E-02
-8.556E-05,,,2.231E-02
-8.874E-05,,,2.256E-02
-9.728E-05,,,2.195E-02
-1.053E-04,,,2.268E-02
-1.060E-04,,,2.256E-02
-9.020E-05,,,2.231E-02
-9.289E-05,,,2.219E-02
-9.191E-05,,,2.305E-02
-9.875E-05,,,2.231E-02
-1.085E-04,,,2.219E-02
-8.361E-05,,,2.244E-02
-9.020E-05,,,2.097E-02
-8.825E-05,,,2.195E-02
-8.751E-05,,,2.244E-02
-1.175E-04,,,2.183E-02
-9.362E-05,,,2.219E-02
-8.312E-05,,,2.256E-02
-8.385E-05,,,2.256E-02
-9.972E-05,,,2.256E-02
-8.605E-05,,,2.305E-02
-8.214E-05,,,2.268E-02
-8.410E-05,,,2.231E-02
-8.239E-05,,,2.256E-02
-8.434E-05,,,2.256E-02
-1.058E-04,,,2.231E-02
-8.898E-05,,,2.256E-02
-8.434E-05,,,2.256E-02
-1.099E-04,,,2.292E-02
-9.215E-05,,,2.280E-02
-1.053E-04,,,2.244E-02
-8.019E-05,,,2.268E-02
-8.361E-05,,,2.231E-02
-8.849E-05,,,2.268E-02
-8.092E-05,,,2.231E-02
-1.026E-04,,,2.280E-02
-8.312E-05,,,2.280E-02
-8.141E-05,,,2.317E-02
-8.312E-05,,,2.317E-02
-9.997E-05,,,2.231E-02
-8.605E-05,,,2.268E-02
-9.191E-05,,,2.268E-02
-9.557E-05,,,2.231E-02
-9.435E-05,,,2.354E-02
-7.897E-05,,,2.268E-02
-7.970E-05,,,2.231E-02
-8.361E-05,,,2.256E-02
-9.240E-05,,,2.268E-02
-8.898E-05,,,2.292E-02
-8.068E-05,,,2.390E-02
-8.556E-05,,,2.329E-02
-7.995E-05,,,2.329E-02
-8.288E-05,,,2.354E-02
-8.312E-05,,,2.268E-02
-8.434E-05,,,2.280E-02
-7.653E-05,,,2.317E-02
-8.703E-05,,,2.280E-02
-7.677E-05,,,2.341E-02
-7.677E-05,,,2.268E-02
-8.092E-05,,,2.329E-02
-7.897E-05,,,2.305E-02
-8.483E-05,,,2.219E-02
-8.776E-05,,,2.256E-02
-8.117E-05,,,2.195E-02
-8.385E-05,,,2.292E-02
-7.726E-05,,,2.280E-02
-7.799E-05,,,2.341E-02
-9.435E-05,,,2.305E-02
-8.288E-05,,,2.268E-02
-9.020E-05,,,2.292E-02
-7.677E-05,,,2.366E-02
-8.507E-05,,,2.292E-02
-8.043E-05,,,2.329E-02
-7.995E-05,,,2.268E-02
-9.386E-05,,,2.268E-02
-8.043E-05,,,2.219E-02
-9.459E-05,,,2.256E-02
-8.166E-05,,,2.268E-02
-8.019E-05,,,2.231E-02
-7.580E-05,,,2.268E-02
-7.970E-05,,,2.268E-02
-8.117E-05,,,2.292E-02
-7.726E-05,,,2.244E-02
-9.191E-05,,,2.280E-02
-9.533E-05,,,2.244E-02
-1.094E-04,,,2.268E-02
-9.166E-05,,,2.256E-02
-1.009E-04,,,2.244E-02
-7.946E-05,,,2.207E-02
-8.190E-05,,,2.256E-02
-8.434E-05,,,2.170E-02
-9.166E-05,,,2.219E-02
-7.970E-05,,,2.183E-02
-9.118E-05,,,2.244E-02
-8.214E-05,,,2.195E-02
-8.190E-05,,,2.195E-02
-7.873E-05,,,2.244E-02
-8.263E-05,,,2.219E-02
-8.434E-05,,,2.195E-02
-8.092E-05,,,2.244E-02
-7.799E-05,,,2.183E-02
-8.239E-05,,,2.170E-02
-8.214E-05,,,2.195E-02
-8.629E-05,,,2.195E-02
-1.009E-04,,,2.207E-02
-8.458E-05,,,2.268E-02
-9.069E-05,,,2.134E-02
-8.654E-05,,,2.170E-02
-7.921E-05,,,2.256E-02
-8.800E-05,,,2.195E-02
-8.971E-05,,,2.219E-02
-7.921E-05,,,2.183E-02
-7.775E-05,,,2.219E-02
-9.606E-05,,,2.256E-02
-7.824E-05,,,2.256E-02
-8.019E-05,,,2.170E-02
-7.799E-05,,,2.195E-02
-8.385E-05,,,2.231E-02
-8.434E-05,,,2.268E-02
-8.092E-05,,,2.231E-02
-8.410E-05,,,2.268E-02
-8.605E-05,,,2.305E-02
-8.898E-05,,,2.244E-02
-8.898E-05,,,2.280E-02
-8.922E-05,,,2.268E-02
-8.678E-05,,,2.207E-02
-7.995E-05,,,2.268E-02
-8.825E-05,,,2.317E-02
-8.922E-05,,,2.292E-02
-8.971E-05,,,2.280E-02
-7.873E-05,,,2.329E-02
-8.678E-05,,,2.219E-02
-8.507E-05,,,2.256E-02
-9.752E-05,,,2.317E-02
-7.995E-05,,,2.280E-02
-8.947E-05,,,2.280E-02
-8.117E-05,,,2.292E-02
-9.069E-05,,,2.231E-02
-9.508E-05,,,2.305E-02
-8.776E-05,,,2.256E-02
-7.824E-05,,,2.329E-02
-7.897E-05,,,2.317E-02
-7.531E-05,,,2.280E-02
-7.750E-05,,,2.219E-02
-7.775E-05,,,2.244E-02
-7.531E-05,,,2.280E-02
-8.117E-05,,,2.292E-02
-8.263E-05,,,2.280E-02
-7.873E-05,,,2.244E-02
-7.531E-05,,,2.305E-02
-9.337E-05,,,2.366E-02
-7.482E-05,,,2.292E-02
-8.507E-05,,,2.231E-02
-8.336E-05,,,2.244E-02
-7.995E-05,,,2.317E-02
-9.118E-05,,,2.292E-02
-8.898E-05,,,2.292E-02
-9.557E-05,,,2.305E-02
-8.239E-05,,,2.341E-02
-7.750E-05,,,2.219E-02
-8.629E-05,,,2.219E-02
-8.434E-05,,,2.256E-02
-7.873E-05,,,2.292E-02
-8.019E-05,,,2.292E-02
-8.410E-05,,,2.244E-02
-8.190E-05,,,2.292E-02
-8.019E-05,,,2.317E-02
-7.628E-05,,,2.256E-02
-7.799E-05,,,2.268E-02
-7.653E-05,,,2.219E-02
-8.141E-05,,,2.219E-02
-8.068E-05,,,2.170E-02
-8.166E-05,,,2.280E-02
-7.799E-05,,,2.280E-02
-8.263E-05,,,2.280E-02
-7.848E-05,,,2.268E-02
-9.728E-05,,,2.207E-02
-7.848E-05,,,2.244E-02
-8.239E-05,,,2.231E-02
-8.019E-05,,,2.195E-02
-9.166E-05,,,2.256E-02
-8.214E-05,,,2.183E-02
-8.361E-05,,,2.207E-02
-9.215E-05,,,2.244E-02
-7.799E-05,,,2.280E-02
-9.044E-05,,,2.122E-02
-8.434E-05,,,2.231E-02
-9.557E-05,,,2.219E-02
-8.263E-05,,,2.280E-02
-8.190E-05,,,2.256E-02
-7.995E-05,,,2.183E-02
-7.897E-05,,,2.170E-02
-8.263E-05,,,2.207E-02
-8.556E-05,,,2.146E-02
-8.532E-05,,,2.146E-02
-8.483E-05,,,2.244E-02
-9.484E-05,,,2.231E-02
-7.726E-05,,,2.244E-02
-8.043E-05,,,2.317E-02
-8.727E-05,,,2.244E-02
-8.922E-05,,,2.195E-02
-8.117E-05,,,2.231E-02
-8.312E-05,,,2.207E-02
-8.312E-05,,,2.219E-02
-7.921E-05,,,2.219E-02
-9.386E-05,,,2.219E-02
-7.604E-05,,,2.207E-02
-8.556E-05,,,2.305E-02
-9.582E-05,,,2.195E-02
-8.996E-05,,,2.207E-02
-8.312E-05,,,2.244E-02
-7.799E-05,,,2.329E-02
-8.068E-05,,,2.256E-02
-7.799E-05,,,2.317E-02
-8.117E-05,,,2.341E-02
-8.239E-05,,,2.183E-02
-8.507E-05,,,2.280E-02
-8.581E-05,,,2.317E-02
-8.532E-05,,,2.292E-02
-8.800E-05,,,2.219E-02
-9.166E-05,,,2.341E-02
-7.897E-05,,,2.231E-02
-7.750E-05,,,2.219E-02
-9.093E-05,,,2.231E-02
