ModelName,DS-5624A
FileVersion,6
Acquisition Time,2022/07/19 14:11:59
Time/div(second),2E-03
Delay(second),-6.04E-03
Delta(second),40E-06
Acquisition Mode,Average,1024
Trigger Address,99
CH1 Display,On
CH2 Display,Off
CH3 Display,Off
CH4 Display,On
CH1 Volt/div,2.00E-03
CH2 Volt/div,200E-03
CH3 Volt/div,100E-03
CH4 Volt/div,1.00E+00
CH1 Offset,5.88E-03
CH2 Offset,100E-03
CH3 Offset,-50.0E-03
CH4 Offset,-1.52E+00
CH1 Coupling,DC50
CH2 Coupling,DC1M
CH3 Coupling,DC1M
CH4 Coupling,DC50
CH1 Bandwidth,Full
CH2 Bandwidth,Full
CH3 Bandwidth,Full
CH4 Bandwidth,Full
Points,501
Ch1 V,Ch2 V,Ch3 V,Ch4 V
-4.202E-04,,,2.451E-02
-4.295E-04,,,2.427E-02
-4.234E-04,,,2.402E-02
-4.715E-04,,,2.354E-02
-4.190E-04,,,2.402E-02
-4.290E-04,,,2.427E-02
-4.730E-04,,,2.378E-02
-4.197E-04,,,2.415E-02
-4.295E-04,,,2.415E-02
-4.117E-04,,,2.415E-02
-3.668E-04,,,2.488E-02
-3.980E-04,,,2.329E-02
-4.654E-04,,,2.451E-02
-4.124E-04,,,2.427E-02
-3.958E-04,,,2.476E-02
-3.402E-04,,,2.378E-02
-3.885E-04,,,2.427E-02
-3.604E-04,,,2.390E-02
-4.024E-04,,,2.415E-02
-3.858E-04,,,2.451E-02
-3.272E-04,,,2.427E-02
-3.685E-04,,,2.366E-02
-4.085E-04,,,2.439E-02
-3.807E-04,,,2.415E-02
-3.184E-04,,,2.427E-02
-3.218E-04,,,2.500E-02
-3.426E-04,,,2.390E-02
-3.624E-04,,,2.427E-02
-3.563E-04,,,2.488E-02
-3.013E-04,,,2.402E-02
-2.908E-04,,,2.390E-02
-3.062E-04,,,2.390E-02
-3.760E-04,,,2.317E-02
-2.933E-04,,,2.341E-02
-3.030E-04,,,2.305E-02
-2.337E-04,,,2.378E-02
-2.667E-04,,,2.341E-02
-3.616E-04,,,2.402E-02
-3.548E-04,,,2.329E-02
-3.431E-04,,,2.292E-02
-3.404E-04,,,2.341E-02
-3.282E-04,,,2.317E-02
-2.852E-04,,,2.305E-02
-2.759E-04,,,2.317E-02
-2.567E-04,,,2.354E-02
-2.994E-04,,,2.354E-02
-3.013E-04,,,2.354E-02
-2.774E-04,,,2.341E-02
-2.791E-04,,,2.366E-02
-2.669E-04,,,2.329E-02
-2.899E-04,,,2.354E-02
-3.289E-04,,,2.341E-02
-2.645E-04,,,2.329E-02
-2.513E-04,,,2.354E-02
-3.175E-04,,,2.280E-02
-2.730E-04,,,2.317E-02
-2.466E-04,,,2.305E-02
-2.642E-04,,,2.268E-02
-2.623E-04,,,2.390E-02
-2.308E-04,,,2.317E-02
-2.647E-04,,,2.390E-02
-2.325E-04,,,2.256E-02
-2.479E-04,,,2.341E-02
-2.069E-04,,,2.317E-02
-2.425E-04,,,2.329E-02
-2.396E-04,,,2.244E-02
-2.249E-04,,,2.341E-02
-2.147E-04,,,2.390E-02
-2.542E-04,,,2.390E-02
-2.127E-04,,,2.292E-02
-2.459E-04,,,2.341E-02
-2.117E-04,,,2.317E-02
-2.274E-04,,,2.415E-02
-2.498E-04,,,2.415E-02
-1.903E-04,,,2.378E-02
-2.469E-04,,,2.341E-02
-2.354E-04,,,2.390E-02
-1.876E-04,,,2.366E-02
-2.059E-04,,,2.378E-02
-2.276E-04,,,2.292E-02
-2.645E-04,,,2.354E-02
-1.705E-04,,,2.427E-02
-1.927E-04,,,2.463E-02
-2.112E-04,,,2.439E-02
-2.047E-04,,,2.427E-02
-2.078E-04,,,2.402E-02
-1.995E-04,,,2.402E-02
-1.934E-04,,,2.354E-02
-1.949E-04,,,2.317E-02
-1.807E-04,,,2.390E-02
-1.746E-04,,,2.402E-02
-2.025E-04,,,2.354E-02
-1.903E-04,,,2.378E-02
-1.834E-04,,,2.341E-02
-1.881E-04,,,2.402E-02
-1.541E-04,,,2.305E-02
-1.824E-04,,,2.402E-02
-1.907E-04,,,2.366E-02
-2.596E-04,,,2.402E-02
-1.893E-04,,,2.378E-02
-1.634E-04,,,2.439E-02
-1.859E-04,,,2.341E-02
-1.968E-04,,,2.341E-02
-2.012E-04,,,2.427E-02
-1.868E-04,,,2.390E-02
-1.646E-04,,,2.366E-02
-1.632E-04,,,2.427E-02
-1.741E-04,,,2.378E-02
-1.614E-04,,,2.415E-02
-1.912E-04,,,2.439E-02
-1.827E-04,,,2.415E-02
-1.597E-04,,,2.402E-02
-1.612E-04,,,2.402E-02
-1.519E-04,,,2.390E-02
-1.468E-04,,,2.341E-02
-1.395E-04,,,2.415E-02
-1.568E-04,,,2.354E-02
-1.612E-04,,,2.415E-02
-1.636E-04,,,2.390E-02
-1.685E-04,,,2.317E-02
-1.605E-04,,,2.378E-02
-1.588E-04,,,2.329E-02
-1.905E-04,,,2.341E-02
-1.553E-04,,,2.354E-02
-1.544E-04,,,2.329E-02
-1.243E-04,,,2.341E-02
-1.287E-04,,,2.317E-02
-1.295E-04,,,2.354E-02
-1.321E-04,,,2.378E-02
-1.793E-04,,,2.378E-02
-1.400E-04,,,2.366E-02
-1.456E-04,,,2.366E-02
-1.414E-04,,,2.268E-02
-1.236E-04,,,2.341E-02
-1.414E-04,,,2.390E-02
-1.688E-04,,,2.317E-02
-1.541E-04,,,2.292E-02
-1.551E-04,,,2.366E-02
-1.314E-04,,,2.305E-02
-1.309E-04,,,2.292E-02
-1.431E-04,,,2.317E-02
-1.312E-04,,,2.317E-02
-1.295E-04,,,2.366E-02
-1.248E-04,,,2.402E-02
-1.507E-04,,,2.280E-02
-1.263E-04,,,2.317E-02
-1.263E-04,,,2.366E-02
-1.141E-04,,,2.329E-02
-1.658E-04,,,2.341E-02
-1.424E-04,,,2.268E-02
-1.492E-04,,,2.219E-02
-1.297E-04,,,2.354E-02
-1.314E-04,,,2.329E-02
-1.058E-04,,,2.341E-02
-1.346E-04,,,2.305E-02
-1.107E-04,,,2.341E-02
-1.300E-04,,,2.280E-02
-1.226E-04,,,2.305E-02
-1.558E-04,,,2.305E-02
-1.182E-04,,,2.341E-02
-1.370E-04,,,2.317E-02
-1.339E-04,,,2.378E-02
-1.155E-04,,,2.366E-02
-1.487E-04,,,2.390E-02
-1.400E-04,,,2.390E-02
-1.190E-04,,,2.354E-02
-1.361E-04,,,2.341E-02
-1.612E-04,,,2.390E-02
-1.116E-04,,,2.378E-02
-1.148E-04,,,2.439E-02
-1.324E-04,,,2.341E-02
-9.264E-05,,,2.415E-02
-1.124E-04,,,2.415E-02
-1.048E-04,,,2.366E-02
-9.752E-05,,,2.366E-02
-1.129E-04,,,2.402E-02
-1.082E-04,,,2.402E-02
-1.021E-04,,,2.390E-02
-1.253E-04,,,2.366E-02
