ModelName,DS-5624A
FileVersion,6
Acquisition Time,2022/07/19 17:33:27
Time/div(second),2E-03
Delay(second),-6.04E-03
Delta(second),40E-06
Acquisition Mode,Average,1024
Trigger Address,99
CH1 Display,On
CH2 Display,Off
CH3 Display,Off
CH4 Display,On
CH1 Volt/div,2.00E-03
CH2 Volt/div,200E-03
CH3 Volt/div,100E-03
CH4 Volt/div,1.00E+00
CH1 Offset,5.88E-03
CH2 Offset,100E-03
CH3 Offset,-50.0E-03
CH4 Offset,-1.52E+00
CH1 Coupling,DC50
CH2 Coupling,DC1M
CH3 Coupling,DC1M
CH4 Coupling,DC50
CH1 Bandwidth,Full
CH2 Bandwidth,Full
CH3 Bandwidth,Full
CH4 Bandwidth,Full
Points,501
Ch1 V,Ch2 V,Ch3 V,Ch4 V
-1.984E-03,,,2.476E-02
-1.965E-03,,,2.439E-02
-1.956E-03,,,2.451E-02
-1.928E-03,,,2.439E-02
-1.906E-03,,,2.463E-02
-1.812E-03,,,2.476E-02
-1.909E-03,,,2.488E-02
-1.821E-03,,,2.451E-02
-1.865E-03,,,2.427E-02
-1.773E-03,,,2.390E-02
-1.645E-03,,,2.354E-02
-1.693E-03,,,2.390E-02
-1.729E-03,,,2.451E-02
-1.678E-03,,,2.427E-02
-1.597E-03,,,2.415E-02
-1.653E-03,,,2.451E-02
-1.743E-03,,,2.415E-02
-1.618E-03,,,2.439E-02
-1.596E-03,,,2.390E-02
-1.576E-03,,,2.427E-02
-1.587E-03,,,2.451E-02
-1.521E-03,,,2.427E-02
-1.383E-03,,,2.402E-02
-1.487E-03,,,2.439E-02
-1.438E-03,,,2.402E-02
-1.383E-03,,,2.415E-02
-1.551E-03,,,2.476E-02
-1.522E-03,,,2.439E-02
-1.379E-03,,,2.439E-02
-1.369E-03,,,2.415E-02
-1.362E-03,,,2.500E-02
-1.381E-03,,,2.451E-02
-1.352E-03,,,2.415E-02
-1.345E-03,,,2.427E-02
-1.305E-03,,,2.500E-02
-1.260E-03,,,2.488E-02
-1.201E-03,,,2.439E-02
-1.343E-03,,,2.427E-02
-1.215E-03,,,2.476E-02
-1.165E-03,,,2.500E-02
-1.198E-03,,,2.488E-02
-1.114E-03,,,2.488E-02
-1.234E-03,,,2.512E-02
-1.124E-03,,,2.402E-02
-1.243E-03,,,2.390E-02
-1.093E-03,,,2.463E-02
-1.066E-03,,,2.524E-02
-1.100E-03,,,2.512E-02
-1.039E-03,,,2.512E-02
-1.032E-03,,,2.439E-02
-9.947E-04,,,2.427E-02
-1.058E-03,,,2.451E-02
-1.062E-03,,,2.427E-02
-9.825E-04,,,2.476E-02
-1.071E-03,,,2.451E-02
-1.038E-03,,,2.500E-02
-1.058E-03,,,2.463E-02
-9.366E-04,,,2.451E-02
-1.031E-03,,,2.476E-02
-8.428E-04,,,2.415E-02
-9.114E-04,,,2.390E-02
-9.049E-04,,,2.500E-02
-8.563E-04,,,2.366E-02
-8.323E-04,,,2.378E-02
-8.482E-04,,,2.463E-02
-9.268E-04,,,2.415E-02
-8.126E-04,,,2.366E-02
-8.768E-04,,,2.463E-02
-9.415E-04,,,2.402E-02
-8.389E-04,,,2.476E-02
-8.289E-04,,,2.439E-02
-8.074E-04,,,2.415E-02
-7.073E-04,,,2.378E-02
-8.939E-04,,,2.427E-02
-7.916E-04,,,2.329E-02
-7.608E-04,,,2.451E-02
-7.169E-04,,,2.390E-02
-7.235E-04,,,2.427E-02
-6.922E-04,,,2.415E-02
-7.359E-04,,,2.427E-02
-7.205E-04,,,2.476E-02
-7.430E-04,,,2.427E-02
-7.066E-04,,,2.354E-02
-6.549E-04,,,2.366E-02
-6.900E-04,,,2.390E-02
-6.922E-04,,,2.378E-02
-6.358E-04,,,2.366E-02
-6.414E-04,,,2.390E-02
-6.290E-04,,,2.415E-02
-7.720E-04,,,2.378E-02
-6.605E-04,,,2.366E-02
-6.873E-04,,,2.390E-02
-6.278E-04,,,2.329E-02
-6.214E-04,,,2.366E-02
-6.339E-04,,,2.354E-02
-6.077E-04,,,2.390E-02
-5.782E-04,,,2.378E-02
-7.047E-04,,,2.378E-02
-5.770E-04,,,2.341E-02
-5.640E-04,,,2.390E-02
-5.938E-04,,,2.402E-02
-5.906E-04,,,2.402E-02
-4.691E-04,,,2.463E-02
-5.384E-04,,,2.354E-02
-5.137E-04,,,2.402E-02
-5.677E-04,,,2.402E-02
-5.174E-04,,,2.427E-02
-5.064E-04,,,2.439E-02
-5.240E-04,,,2.451E-02
-5.399E-04,,,2.402E-02
-5.770E-04,,,2.402E-02
-4.835E-04,,,2.390E-02
-5.093E-04,,,2.402E-02
-4.356E-04,,,2.402E-02
-5.169E-04,,,2.427E-02
-5.867E-04,,,2.390E-02
-5.020E-04,,,2.378E-02
-4.808E-04,,,2.476E-02
-4.595E-04,,,2.390E-02
-4.564E-04,,,2.378E-02
-4.146E-04,,,2.427E-02
-4.842E-04,,,2.402E-02
-4.818E-04,,,2.378E-02
-3.978E-04,,,2.402E-02
-4.998E-04,,,2.305E-02
-4.058E-04,,,2.463E-02
-3.819E-04,,,2.427E-02
-3.604E-04,,,2.390E-02
-4.383E-04,,,2.415E-02
-3.887E-04,,,2.427E-02
-3.809E-04,,,2.500E-02
-3.453E-04,,,2.402E-02
-3.631E-04,,,2.366E-02
-3.961E-04,,,2.402E-02
-3.719E-04,,,2.402E-02
-4.288E-04,,,2.439E-02
-2.789E-04,,,2.427E-02
-3.719E-04,,,2.427E-02
-4.483E-04,,,2.366E-02
-3.270E-04,,,2.366E-02
-2.833E-04,,,2.402E-02
-3.780E-04,,,2.366E-02
-3.167E-04,,,2.439E-02
-3.748E-04,,,2.366E-02
-3.326E-04,,,2.378E-02
-3.514E-04,,,2.378E-02
-3.467E-04,,,2.354E-02
-3.030E-04,,,2.415E-02
-3.428E-04,,,2.402E-02
-3.175E-04,,,2.354E-02
-3.580E-04,,,2.378E-02
-3.326E-04,,,2.366E-02
-3.697E-04,,,2.402E-02
-3.284E-04,,,2.366E-02
-3.558E-04,,,2.341E-02
-3.057E-04,,,2.268E-02
-3.377E-04,,,2.329E-02
-3.113E-04,,,2.292E-02
-2.874E-04,,,2.280E-02
-2.562E-04,,,2.354E-02
-3.223E-04,,,2.366E-02
-3.333E-04,,,2.292E-02
-2.716E-04,,,2.329E-02
-2.860E-04,,,2.378E-02
-3.448E-04,,,2.268E-02
-2.335E-04,,,2.341E-02
-2.571E-04,,,2.280E-02
-2.703E-04,,,2.292E-02
-2.528E-04,,,2.354E-02
-2.369E-04,,,2.402E-02
-2.471E-04,,,2.280E-02
-2.528E-04,,,2.317E-02
-2.457E-04,,,2.292E-02
-2.220E-04,,,2.341E-02
-2.388E-04,,,2.317E-02
-3.113E-04,,,2.366E-02
-2.528E-04,,,2.268E-02
-2.303E-04,,,2.256E-02
-2.904E-04,,,2.317E-02
-2.305E-04,,,2.268E-02
-2.015E-04,,,2.378E-02
-2.930E-04,,,2.341E-02
-2.437E-04,,,2.378E-02
-2.215E-04,,,2.354E-02
-2.257E-04,,,2.317E-02
-2.252E-04,,,2.244E-02
-1.876E-04,,,2.366E-02
-2.518E-04,,,2.268E-02
-2.447E-04,,,2.378E-02
-2.134E-04,,,2.268E-02
-2.371E-04,,,2.317E-02
-2.674E-04,,,2.390E-02
-2.449E-04,,,2.305E-02
-1.907E-04,,,2.305E-02
-2.003E-04,,,2.366E-02
-2.100E-04,,,2.280E-02
-2.134E-04,,,2.366E-02
-1.761E-04,,,2.390E-02
-2.120E-04,,,2.341E-02
-2.100E-04,,,2.415E-02
-2.335E-04,,,2.305E-02
-2.076E-04,,,2.280E-02
-1.758E-04,,,2.317E-02
-2.103E-04,,,2.378E-02
-1.956E-04,,,2.390E-02
-1.705E-04,,,2.390E-02
-2.342E-04,,,2.366E-02
-1.798E-04,,,2.341E-02
-1.810E-04,,,2.341E-02
-2.315E-04,,,2.378E-02
-1.815E-04,,,2.354E-02
-1.988E-04,,,2.354E-02
-1.778E-04,,,2.341E-02
-1.456E-04,,,2.341E-02
-1.614E-04,,,2.402E-02
-1.925E-04,,,2.378E-02
-2.115E-04,,,2.378E-02
-1.885E-04,,,2.427E-02
-1.651E-04,,,2.390E-02
-2.015E-04,,,2.427E-02
-1.590E-04,,,2.341E-02
-1.646E-04,,,2.231E-02
-1.805E-04,,,2.366E-02
-1.876E-04,,,2.390E-02
-1.551E-04,,,2.439E-02
-1.602E-04,,,2.415E-02
-1.534E-04,,,2.292E-02
-1.756E-04,,,2.378E-02
-1.646E-04,,,2.402E-02
-1.998E-04,,,2.341E-02
-1.627E-04,,,2.317E-02
-1.690E-04,,,2.317E-02
-1.834E-04,,,2.341E-02
-1.348E-04,,,2.378E-02
-1.487E-04,,,2.317E-02
-1.688E-04,,,2.317E-02
-1.739E-04,,,2.354E-02
-1.551E-04,,,2.354E-02
-1.439E-04,,,2.329E-02
-1.534E-04,,,2.317E-02
-1.292E-04,,,2.402E-02
-1.290E-04,,,2.378E-02
-1.871E-04,,,2.378E-02
-1.614E-04,,,2.280E-02
-1.575E-04,,,2.317E-02
-1.473E-04,,,2.280E-02
-1.483E-04,,,2.268E-02
-1.343E-04,,,2.390E-02
-1.539E-04,,,2.268E-02
-1.514E-04,,,2.329E-02
-1.353E-04,,,2.256E-02
-1.363E-04,,,2.268E-02
-1.348E-04,,,2.354E-02
-1.683E-04,,,2.402E-02
-1.319E-04,,,2.317E-02
-1.766E-04,,,2.268E-02
-1.231E-04,,,2.256E-02
-1.326E-04,,,2.305E-02
-1.412E-04,,,2.256E-02
-1.351E-04,,,2.366E-02
-1.207E-04,,,2.305E-02
-1.373E-04,,,2.305E-02
-1.375E-04,,,2.244E-02
-1.361E-04,,,2.292E-02
-1.168E-04,,,2.256E-02
-1.478E-04,,,2.195E-02
-1.238E-04,,,2.366E-02
-1.429E-04,,,2.244E-02
-1.346E-04,,,2.280E-02
-1.243E-04,,,2.354E-02
-1.426E-04,,,2.341E-02
-1.241E-04,,,2.305E-02
-1.507E-04,,,2.268E-02
-1.129E-04,,,2.256E-02
-1.202E-04,,,2.268E-02
-1.368E-04,,,2.329E-02
-1.363E-04,,,2.280E-02
-1.043E-04,,,2.268E-02
-1.258E-04,,,2.317E-02
-1.263E-04,,,2.317E-02
-1.133E-04,,,2.268E-02
-1.351E-04,,,2.280E-02
-1.527E-04,,,2.341E-02
-1.361E-04,,,2.305E-02
-1.092E-04,,,2.317E-02
-1.138E-04,,,2.292E-02
-1.185E-04,,,2.439E-02
-1.446E-04,,,2.256E-02
-1.041E-04,,,2.317E-02
-1.107E-04,,,2.354E-02
-1.263E-04,,,2.402E-02
-9.582E-05,,,2.354E-02
-1.221E-04,,,2.317E-02
-1.146E-04,,,2.390E-02
-1.011E-04,,,2.341E-02
-1.092E-04,,,2.329E-02
-1.258E-04,,,2.341E-02
-1.155E-04,,,2.317E-02
-9.044E-05,,,2.366E-02
-1.287E-04,,,2.366E-02
-1.126E-04,,,2.378E-02
-1.187E-04,,,2.329E-02
-1.033E-04,,,2.341E-02
-1.119E-04,,,2.366E-02
-9.289E-05,,,2.366E-02
-1.216E-04,,,2.366E-02
-8.605E-05,,,2.451E-02
-1.138E-04,,,2.427E-02
-1.155E-04,,,2.402E-02
-1.011E-04,,,2.329E-02
-1.175E-04,,,2.378E-02
-1.085E-04,,,2.366E-02
-1.053E-04,,,2.341E-02
-1.104E-04,,,2.415E-02
-1.090E-04,,,2.329E-02
-1.058E-04,,,2.317E-02
-1.234E-04,,,2.354E-02
-1.011E-04,,,2.402E-02
-1.090E-04,,,2.329E-02
-1.070E-04,,,2.341E-02
-9.386E-05,,,2.292E-02
-9.679E-05,,,2.402E-02
-1.068E-04,,,2.268E-02
-1.068E-04,,,2.402E-02
-1.046E-04,,,2.317E-02
-9.606E-05,,,2.341E-02
-9.826E-05,,,2.378E-02
-1.102E-04,,,2.329E-02
-1.068E-04,,,2.341E-02
-9.264E-05,,,2.366E-02
-8.727E-05,,,2.305E-02
-1.014E-04,,,2.317E-02
-1.221E-04,,,2.366E-02
-9.752E-05,,,2.366E-02
-8.507E-05,,,2.366E-02
-1.097E-04,,,2.268E-02
-8.874E-05,,,2.329E-02
-1.112E-04,,,2.219E-02
-1.002E-04,,,2.305E-02
-1.060E-04,,,2.292E-02
-1.090E-04,,,2.280E-02
-9.118E-05,,,2.256E-02
-1.016E-04,,,2.207E-02
-8.922E-05,,,2.256E-02
-9.069E-05,,,2.292E-02
-1.053E-04,,,2.305E-02
-1.033E-04,,,2.329E-02
-9.069E-05,,,2.292E-02
-1.160E-04,,,2.341E-02
-1.026E-04,,,2.317E-02
-1.077E-04,,,2.317E-02
-9.484E-05,,,2.292E-02
-8.727E-05,,,2.280E-02
-9.655E-05,,,2.256E-02
-1.004E-04,,,2.256E-02
-8.581E-05,,,2.244E-02
-9.362E-05,,,2.280E-02
-7.995E-05,,,2.415E-02
-1.173E-04,,,2.341E-02
-8.190E-05,,,2.341E-02
-1.204E-04,,,2.390E-02
-1.099E-04,,,2.366E-02
-9.948E-05,,,2.292E-02
-1.048E-04,,,2.378E-02
-8.483E-05,,,2.427E-02
-9.923E-05,,,2.378E-02
-9.093E-05,,,2.402E-02
-1.107E-04,,,2.329E-02
-1.014E-04,,,2.341E-02
-1.011E-04,,,2.390E-02
-8.751E-05,,,2.268E-02
-1.087E-04,,,2.292E-02
-1.085E-04,,,2.305E-02
-1.007E-04,,,2.415E-02
-1.050E-04,,,2.354E-02
-8.483E-05,,,2.354E-02
-1.011E-04,,,2.378E-02
-1.094E-04,,,2.292E-02
-9.215E-05,,,2.378E-02
-1.041E-04,,,2.390E-02
-9.850E-05,,,2.378E-02
-8.385E-05,,,2.317E-02
-9.606E-05,,,2.390E-02
-7.677E-05,,,2.329E-02
-9.289E-05,,,2.427E-02
-7.775E-05,,,2.390E-02
-9.142E-05,,,2.451E-02
-8.190E-05,,,2.341E-02
-7.726E-05,,,2.378E-02
-7.921E-05,,,2.366E-02
-9.118E-05,,,2.354E-02
-9.142E-05,,,2.354E-02
-8.434E-05,,,2.402E-02
-1.087E-04,,,2.341E-02
-7.970E-05,,,2.341E-02
-9.459E-05,,,2.415E-02
-9.484E-05,,,2.427E-02
-7.555E-05,,,2.341E-02
-8.629E-05,,,2.305E-02
-8.166E-05,,,2.366E-02
-9.411E-05,,,2.402E-02
