ModelName,DS-5624A
FileVersion,6
Acquisition Time,2022/07/19 18:21:00
Time/div(second),2E-03
Delay(second),-6.04E-03
Delta(second),40E-06
Acquisition Mode,Average,1024
Trigger Address,99
CH1 Display,On
CH2 Display,Off
CH3 Display,Off
CH4 Display,On
CH1 Volt/div,2.00E-03
CH2 Volt/div,200E-03
CH3 Volt/div,100E-03
CH4 Volt/div,1.00E+00
CH1 Offset,5.88E-03
CH2 Offset,100E-03
CH3 Offset,-50.0E-03
CH4 Offset,-1.52E+00
CH1 Coupling,DC50
CH2 Coupling,DC1M
CH3 Coupling,DC1M
CH4 Coupling,DC50
CH1 Bandwidth,Full
CH2 Bandwidth,Full
CH3 Bandwidth,Full
CH4 Bandwidth,Full
Points,501
Ch1 V,Ch2 V,Ch3 V,Ch4 V
-8.458E-05,,,1.951E-02
-7.213E-05,,,1.926E-02
-7.799E-05,,,1.938E-02
-8.727E-05,,,1.877E-02
-7.458E-05,,,1.987E-02
-7.458E-05,,,1.975E-02
-7.921E-05,,,1.975E-02
-7.628E-05,,,1.926E-02
-7.995E-05,,,1.975E-02
-7.995E-05,,,2.000E-02
-8.507E-05,,,1.938E-02
-7.677E-05,,,1.926E-02
-7.921E-05,,,1.938E-02
-8.239E-05,,,1.951E-02
-7.897E-05,,,1.926E-02
-7.555E-05,,,1.987E-02
-7.409E-05,,,1.963E-02
-7.506E-05,,,1.963E-02
-7.067E-05,,,2.000E-02
-7.433E-05,,,1.987E-02
-8.312E-05,,,1.987E-02
-7.628E-05,,,1.938E-02
-7.726E-05,,,2.000E-02
-7.433E-05,,,1.975E-02
-8.971E-05,,,1.914E-02
-7.506E-05,,,1.951E-02
-9.069E-05,,,1.914E-02
-8.605E-05,,,1.975E-02
-8.605E-05,,,1.938E-02
-8.068E-05,,,2.000E-02
-7.042E-05,,,1.951E-02
-8.312E-05,,,1.938E-02
-7.482E-05,,,1.938E-02
-7.531E-05,,,1.902E-02
-7.628E-05,,,1.902E-02
-7.775E-05,,,2.024E-02
-7.409E-05,,,1.816E-02
-7.921E-05,,,1.584E-02
-7.824E-05,,,1.743E-02
-2.601E-04,,,1.097E+00
-6.500E-04,,,2.659E-02
-5.477E-04,,,2.048E-02
-5.465E-04,,,1.987E-02
-6.024E-04,,,1.926E-02
-5.594E-04,,,1.975E-02
-4.920E-04,,,1.951E-02
-5.279E-04,,,1.902E-02
-5.767E-04,,,1.914E-02
-5.572E-04,,,1.890E-02
-4.896E-04,,,1.890E-02
-5.445E-04,,,1.890E-02
-5.338E-04,,,1.902E-02
-5.767E-04,,,1.902E-02
-5.311E-04,,,1.926E-02
-5.299E-04,,,1.902E-02
-5.452E-04,,,1.865E-02
-4.957E-04,,,1.926E-02
-4.354E-04,,,1.865E-02
-4.671E-04,,,1.853E-02
-4.825E-04,,,1.816E-02
-4.881E-04,,,1.914E-02
-4.454E-04,,,1.853E-02
-4.561E-04,,,1.841E-02
-4.012E-04,,,1.877E-02
-4.468E-04,,,1.853E-02
-4.478E-04,,,1.841E-02
-3.900E-04,,,1.841E-02
-4.278E-04,,,1.865E-02
-4.112E-04,,,1.829E-02
-3.658E-04,,,1.902E-02
-3.802E-04,,,1.853E-02
-3.699E-04,,,1.951E-02
-3.572E-04,,,1.853E-02
-4.129E-04,,,1.877E-02
-4.044E-04,,,2.000E-02
-4.017E-04,,,1.890E-02
-3.421E-04,,,1.877E-02
-3.504E-04,,,1.926E-02
-3.621E-04,,,1.902E-02
-3.270E-04,,,1.853E-02
-3.580E-04,,,1.975E-02
-3.304E-04,,,1.951E-02
-3.128E-04,,,1.914E-02
-3.504E-04,,,1.926E-02
-3.704E-04,,,1.865E-02
-3.338E-04,,,1.963E-02
-2.957E-04,,,2.000E-02
-3.472E-04,,,1.975E-02
-3.275E-04,,,1.938E-02
-2.430E-04,,,1.963E-02
-2.645E-04,,,1.951E-02
-2.747E-04,,,1.902E-02
-3.089E-04,,,2.036E-02
-2.938E-04,,,1.926E-02
-2.759E-04,,,1.938E-02
-2.720E-04,,,1.987E-02
-2.352E-04,,,1.963E-02
-2.645E-04,,,1.963E-02
-3.011E-04,,,1.975E-02
-2.745E-04,,,1.938E-02
-2.322E-04,,,1.975E-02
-2.882E-04,,,2.012E-02
-2.591E-04,,,1.975E-02
-2.305E-04,,,1.938E-02
-2.740E-04,,,2.024E-02
-3.067E-04,,,1.987E-02
-2.193E-04,,,1.890E-02
-2.376E-04,,,1.951E-02
-2.132E-04,,,1.963E-02
-2.203E-04,,,1.938E-02
-2.484E-04,,,2.012E-02
-2.195E-04,,,1.914E-02
-2.725E-04,,,1.890E-02
-2.183E-04,,,1.926E-02
-2.032E-04,,,1.951E-02
-2.125E-04,,,1.926E-02
-2.545E-04,,,1.951E-02
-2.059E-04,,,1.914E-02
-1.861E-04,,,1.877E-02
-2.003E-04,,,1.963E-02
-1.973E-04,,,1.890E-02
-2.269E-04,,,1.914E-02
-2.017E-04,,,1.877E-02
-1.907E-04,,,1.951E-02
-2.049E-04,,,1.902E-02
-2.083E-04,,,1.926E-02
-1.944E-04,,,1.902E-02
-1.754E-04,,,1.951E-02
-2.022E-04,,,1.890E-02
-1.749E-04,,,1.877E-02
-2.244E-04,,,1.853E-02
-1.903E-04,,,1.792E-02
-2.340E-04,,,1.853E-02
-2.261E-04,,,1.902E-02
-2.266E-04,,,1.951E-02
-1.905E-04,,,1.951E-02
-1.722E-04,,,1.938E-02
-1.854E-04,,,1.804E-02
-1.986E-04,,,1.890E-02
-1.917E-04,,,1.841E-02
-2.022E-04,,,1.902E-02
-1.424E-04,,,1.804E-02
-1.942E-04,,,1.841E-02
-1.617E-04,,,1.902E-02
-1.815E-04,,,1.841E-02
-1.749E-04,,,1.890E-02
-1.827E-04,,,1.865E-02
-1.859E-04,,,1.792E-02
-1.883E-04,,,1.816E-02
-1.666E-04,,,1.890E-02
-1.668E-04,,,1.804E-02
-1.417E-04,,,1.841E-02
-1.841E-04,,,1.902E-02
-1.461E-04,,,1.877E-02
-1.321E-04,,,1.877E-02
-1.412E-04,,,1.853E-02
-1.497E-04,,,1.853E-02
-1.287E-04,,,1.890E-02
-1.141E-04,,,1.938E-02
-1.473E-04,,,1.914E-02
-1.946E-04,,,1.926E-02
-1.292E-04,,,1.951E-02
-1.646E-04,,,1.902E-02
-1.441E-04,,,1.890E-02
-1.155E-04,,,1.780E-02
-1.575E-04,,,1.877E-02
-1.390E-04,,,1.865E-02
-1.431E-04,,,1.816E-02
-1.378E-04,,,1.853E-02
-1.356E-04,,,1.926E-02
-1.544E-04,,,1.938E-02
-1.280E-04,,,1.804E-02
-1.402E-04,,,1.902E-02
-1.505E-04,,,1.829E-02
-1.109E-04,,,1.938E-02
-1.219E-04,,,1.877E-02
-1.317E-04,,,1.804E-02
-1.404E-04,,,1.890E-02
-1.470E-04,,,1.829E-02
-1.231E-04,,,1.841E-02
-1.426E-04,,,1.877E-02
-1.209E-04,,,1.816E-02
-1.060E-04,,,1.841E-02
-1.216E-04,,,1.890E-02
-1.107E-04,,,1.914E-02
-1.434E-04,,,1.951E-02
-9.752E-05,,,1.914E-02
-1.234E-04,,,1.890E-02
-1.116E-04,,,1.951E-02
-1.121E-04,,,1.890E-02
-1.195E-04,,,1.877E-02
-1.241E-04,,,1.902E-02
-1.136E-04,,,1.914E-02
-1.212E-04,,,1.865E-02
-1.021E-04,,,1.853E-02
-1.099E-04,,,1.951E-02
-1.390E-04,,,1.829E-02
-1.258E-04,,,1.963E-02
-1.207E-04,,,1.963E-02
-1.216E-04,,,1.926E-02
-1.033E-04,,,1.877E-02
-1.243E-04,,,1.902E-02
-1.114E-04,,,1.902E-02
-1.265E-04,,,1.890E-02
-1.253E-04,,,1.853E-02
-8.654E-05,,,1.780E-02
-1.302E-04,,,1.902E-02
-1.060E-04,,,1.877E-02
-9.557E-05,,,1.816E-02
-1.287E-04,,,1.829E-02
-9.899E-05,,,1.890E-02
-1.253E-04,,,1.926E-02
-9.093E-05,,,1.853E-02
-8.581E-05,,,1.890E-02
-1.031E-04,,,1.914E-02
-8.996E-05,,,1.914E-02
-1.246E-04,,,1.877E-02
-1.053E-04,,,1.719E-02
-1.048E-04,,,1.829E-02
-9.118E-05,,,1.877E-02
-8.874E-05,,,1.938E-02
-9.997E-05,,,1.816E-02
-1.202E-04,,,1.804E-02
-8.703E-05,,,1.816E-02
-1.021E-04,,,1.890E-02
-8.922E-05,,,1.877E-02
-1.129E-04,,,1.853E-02
-9.801E-05,,,1.804E-02
-1.138E-04,,,1.804E-02
-9.215E-05,,,1.768E-02
-1.050E-04,,,1.804E-02
-8.605E-05,,,1.841E-02
-9.875E-05,,,1.816E-02
-9.484E-05,,,1.816E-02
-1.082E-04,,,1.743E-02
-8.288E-05,,,1.780E-02
-9.826E-05,,,1.804E-02
-9.777E-05,,,1.829E-02
-9.069E-05,,,1.768E-02
-1.011E-04,,,1.865E-02
-9.191E-05,,,1.829E-02
-9.655E-05,,,1.768E-02
-9.508E-05,,,1.853E-02
-1.019E-04,,,1.804E-02
-1.363E-04,,,1.841E-02
-1.048E-04,,,1.829E-02
-7.677E-05,,,1.914E-02
-1.055E-04,,,1.877E-02
-1.063E-04,,,1.829E-02
-1.016E-04,,,1.877E-02
-8.483E-05,,,1.816E-02
-8.629E-05,,,1.865E-02
-7.677E-05,,,1.853E-02
-1.143E-04,,,1.841E-02
-9.484E-05,,,1.804E-02
-8.483E-05,,,1.877E-02
-7.897E-05,,,1.829E-02
-8.605E-05,,,1.902E-02
-7.873E-05,,,1.865E-02
-8.166E-05,,,1.841E-02
-8.214E-05,,,1.926E-02
-8.605E-05,,,1.926E-02
-9.093E-05,,,1.890E-02
-1.065E-04,,,1.963E-02
-9.118E-05,,,1.829E-02
-9.459E-05,,,1.890E-02
-8.239E-05,,,1.816E-02
-1.002E-04,,,1.902E-02
-8.043E-05,,,1.853E-02
-9.313E-05,,,1.865E-02
-7.921E-05,,,1.890E-02
-9.093E-05,,,1.902E-02
-7.750E-05,,,1.951E-02
-7.604E-05,,,1.926E-02
-7.677E-05,,,1.890E-02
-9.289E-05,,,1.902E-02
-7.750E-05,,,1.890E-02
-7.873E-05,,,1.975E-02
-1.065E-04,,,1.829E-02
-7.384E-05,,,1.877E-02
-7.848E-05,,,1.902E-02
-8.629E-05,,,1.853E-02
-9.337E-05,,,1.914E-02
-8.581E-05,,,1.877E-02
-8.458E-05,,,1.938E-02
-8.947E-05,,,1.890E-02
-9.826E-05,,,1.804E-02
-8.458E-05,,,1.926E-02
-7.702E-05,,,1.890E-02
-7.775E-05,,,1.865E-02
-9.386E-05,,,1.829E-02
-9.704E-05,,,1.841E-02
-8.239E-05,,,1.877E-02
-7.628E-05,,,1.963E-02
-7.482E-05,,,1.877E-02
-9.435E-05,,,1.804E-02
-8.068E-05,,,1.865E-02
-8.532E-05,,,1.853E-02
-8.678E-05,,,1.890E-02
-9.020E-05,,,1.865E-02
-7.970E-05,,,1.877E-02
-7.140E-05,,,1.780E-02
-7.433E-05,,,1.804E-02
-9.948E-05,,,1.841E-02
-8.092E-05,,,1.877E-02
-8.239E-05,,,1.865E-02
-8.776E-05,,,1.902E-02
-7.799E-05,,,1.841E-02
-7.946E-05,,,1.780E-02
-9.215E-05,,,1.792E-02
-7.287E-05,,,1.768E-02
-9.020E-05,,,1.829E-02
-8.263E-05,,,1.816E-02
-9.020E-05,,,1.816E-02
-8.239E-05,,,1.804E-02
-9.606E-05,,,1.768E-02
-8.947E-05,,,1.755E-02
-8.507E-05,,,1.804E-02
-7.750E-05,,,1.780E-02
-8.678E-05,,,1.768E-02
-9.582E-05,,,1.792E-02
-7.897E-05,,,1.829E-02
-9.826E-05,,,1.768E-02
-8.800E-05,,,1.816E-02
-8.996E-05,,,1.865E-02
-8.410E-05,,,1.792E-02
-8.214E-05,,,1.804E-02
-7.531E-05,,,1.768E-02
-7.995E-05,,,1.792E-02
-8.410E-05,,,1.780E-02
-8.483E-05,,,1.755E-02
-8.727E-05,,,1.804E-02
-8.288E-05,,,1.865E-02
-7.677E-05,,,1.816E-02
-7.653E-05,,,1.853E-02
-7.995E-05,,,1.841E-02
-7.848E-05,,,1.841E-02
-9.411E-05,,,1.829E-02
-9.875E-05,,,1.853E-02
-7.873E-05,,,1.841E-02
-7.775E-05,,,1.829E-02
-9.313E-05,,,1.768E-02
-9.020E-05,,,1.841E-02
-8.922E-05,,,1.768E-02
-7.531E-05,,,1.841E-02
-7.946E-05,,,1.829E-02
-8.947E-05,,,1.914E-02
-7.970E-05,,,1.890E-02
-8.214E-05,,,1.890E-02
-7.653E-05,,,1.914E-02
-7.482E-05,,,1.816E-02
-8.312E-05,,,1.804E-02
-7.946E-05,,,1.914E-02
-7.238E-05,,,1.841E-02
-7.604E-05,,,1.792E-02
-8.019E-05,,,1.841E-02
-8.849E-05,,,1.865E-02
-8.410E-05,,,1.853E-02
-8.483E-05,,,1.890E-02
-7.580E-05,,,1.938E-02
-7.335E-05,,,1.926E-02
-7.848E-05,,,1.914E-02
-8.043E-05,,,1.804E-02
-7.995E-05,,,1.951E-02
-7.311E-05,,,1.877E-02
-8.556E-05,,,1.841E-02
-7.726E-05,,,1.902E-02
-7.482E-05,,,1.877E-02
-8.678E-05,,,1.841E-02
-7.262E-05,,,1.877E-02
-7.165E-05,,,1.853E-02
-9.191E-05,,,1.792E-02
-7.580E-05,,,1.951E-02
-7.653E-05,,,1.902E-02
-8.288E-05,,,1.829E-02
-9.704E-05,,,1.841E-02
-7.458E-05,,,1.829E-02
-7.677E-05,,,1.877E-02
-7.555E-05,,,1.865E-02
-7.750E-05,,,1.877E-02
-7.165E-05,,,1.865E-02
-7.628E-05,,,1.865E-02
-8.703E-05,,,1.829E-02
-7.775E-05,,,1.853E-02
-8.556E-05,,,1.914E-02
-8.703E-05,,,1.841E-02
-7.531E-05,,,1.890E-02
-8.874E-05,,,1.853E-02
-7.482E-05,,,1.829E-02
-7.726E-05,,,1.853E-02
-7.921E-05,,,1.853E-02
-8.190E-05,,,1.829E-02
-7.409E-05,,,1.841E-02
-7.116E-05,,,1.914E-02
-7.335E-05,,,1.853E-02
-1.011E-04,,,1.780E-02
-7.921E-05,,,1.780E-02
-7.628E-05,,,1.853E-02
-7.726E-05,,,1.780E-02
-8.410E-05,,,1.768E-02
-7.653E-05,,,1.768E-02
-7.726E-05,,,1.804E-02
-7.531E-05,,,1.804E-02
-7.702E-05,,,1.780E-02
-7.726E-05,,,1.768E-02
-7.799E-05,,,1.804E-02
-8.166E-05,,,1.804E-02
-8.385E-05,,,1.743E-02
-7.067E-05,,,1.877E-02
-7.409E-05,,,1.792E-02
-7.653E-05,,,1.829E-02
-7.775E-05,,,1.755E-02
-8.483E-05,,,1.841E-02
-8.214E-05,,,1.755E-02
-8.166E-05,,,1.743E-02
-7.677E-05,,,1.865E-02
-7.433E-05,,,1.804E-02
-7.555E-05,,,1.804E-02
-8.507E-05,,,1.804E-02
-7.555E-05,,,1.768E-02
-7.531E-05,,,1.853E-02
-7.262E-05,,,1.853E-02
-8.410E-05,,,1.768E-02
-7.238E-05,,,1.804E-02
-8.092E-05,,,1.829E-02
-7.506E-05,,,1.853E-02
-8.263E-05,,,1.804E-02
-7.482E-05,,,1.816E-02
-7.531E-05,,,1.890E-02
-7.506E-05,,,1.914E-02
-7.482E-05,,,1.853E-02
-9.875E-05,,,1.853E-02
-7.482E-05,,,1.951E-02
-7.433E-05,,,1.816E-02
-8.019E-05,,,1.938E-02
-7.702E-05,,,1.865E-02
-8.703E-05,,,1.902E-02
-7.458E-05,,,1.853E-02
-8.483E-05,,,1.877E-02
-7.360E-05,,,1.890E-02
-7.018E-05,,,1.865E-02
-8.532E-05,,,1.877E-02
