ModelName,DS-5624A
FileVersion,6
Acquisition Time,2022/07/19 11:20:34
Time/div(second),2E-03
Delay(second),-6.04E-03
Delta(second),40E-06
Acquisition Mode,Average,1024
Trigger Address,99
CH1 Display,On
CH2 Display,Off
CH3 Display,Off
CH4 Display,On
CH1 Volt/div,2.00E-03
CH2 Volt/div,200E-03
CH3 Volt/div,100E-03
CH4 Volt/div,1.00E+00
CH1 Offset,5.88E-03
CH2 Offset,100E-03
CH3 Offset,-50.0E-03
CH4 Offset,-1.52E+00
CH1 Coupling,DC50
CH2 Coupling,DC1M
CH3 Coupling,DC1M
CH4 Coupling,DC50
CH1 Bandwidth,Full
CH2 Bandwidth,Full
CH3 Bandwidth,Full
CH4 Bandwidth,Full
Points,501
Ch1 V,Ch2 V,Ch3 V,Ch4 V
-6.408E-05,,,2.500E-02
-6.725E-05,,,2.549E-02
-6.041E-05,,,2.549E-02
-6.554E-05,,,2.476E-02
-6.139E-05,,,2.500E-02
-6.359E-05,,,2.512E-02
-6.432E-05,,,2.537E-02
-8.458E-05,,,2.476E-02
-8.214E-05,,,2.476E-02
-6.261E-05,,,2.512E-02
-6.481E-05,,,2.549E-02
-6.457E-05,,,2.524E-02
-8.263E-05,,,2.537E-02
-6.261E-05,,,2.463E-02
-7.531E-05,,,2.463E-02
-7.189E-05,,,2.561E-02
-6.286E-05,,,2.305E-02
-6.725E-05,,,2.158E-02
-7.458E-05,,,2.317E-02
-9.019E-04,,,1.070E+00
-3.632E-03,,,3.147E-02
-3.471E-03,,,2.512E-02
-3.704E-03,,,2.524E-02
-3.785E-03,,,2.512E-02
-3.395E-03,,,2.463E-02
-3.442E-03,,,2.524E-02
-3.437E-03,,,2.512E-02
-3.548E-03,,,2.500E-02
-3.475E-03,,,2.524E-02
-3.317E-03,,,2.524E-02
-3.241E-03,,,2.463E-02
-3.398E-03,,,2.451E-02
-3.278E-03,,,2.439E-02
-3.067E-03,,,2.415E-02
-3.121E-03,,,2.390E-02
-3.159E-03,,,2.378E-02
-3.034E-03,,,2.402E-02
-3.224E-03,,,2.439E-02
-3.071E-03,,,2.378E-02
-3.018E-03,,,2.451E-02
-2.861E-03,,,2.341E-02
-2.911E-03,,,2.476E-02
-2.842E-03,,,2.439E-02
-2.895E-03,,,2.476E-02
-2.878E-03,,,2.476E-02
-2.717E-03,,,2.427E-02
-2.847E-03,,,2.378E-02
-2.760E-03,,,2.439E-02
-2.567E-03,,,2.415E-02
-2.652E-03,,,2.402E-02
-2.467E-03,,,2.415E-02
-2.439E-03,,,2.402E-02
-2.510E-03,,,2.427E-02
-2.474E-03,,,2.415E-02
-2.394E-03,,,2.427E-02
-2.532E-03,,,2.463E-02
-2.390E-03,,,2.366E-02
-2.376E-03,,,2.439E-02
-2.418E-03,,,2.378E-02
-2.227E-03,,,2.463E-02
-2.503E-03,,,2.427E-02
-2.254E-03,,,2.451E-02
-2.359E-03,,,2.439E-02
-2.332E-03,,,2.378E-02
-2.181E-03,,,2.390E-02
-2.183E-03,,,2.512E-02
-2.113E-03,,,2.390E-02
-2.161E-03,,,2.415E-02
-2.069E-03,,,2.463E-02
-1.962E-03,,,2.402E-02
-2.088E-03,,,2.390E-02
-2.039E-03,,,2.451E-02
-2.002E-03,,,2.476E-02
-1.986E-03,,,2.500E-02
-1.983E-03,,,2.476E-02
-2.138E-03,,,2.476E-02
-1.954E-03,,,2.427E-02
-1.812E-03,,,2.463E-02
-1.964E-03,,,2.451E-02
-1.830E-03,,,2.476E-02
-1.836E-03,,,2.366E-02
-1.834E-03,,,2.524E-02
-1.796E-03,,,2.524E-02
-1.737E-03,,,2.524E-02
-1.716E-03,,,2.524E-02
-1.718E-03,,,2.549E-02
-1.731E-03,,,2.463E-02
-1.734E-03,,,2.451E-02
-1.693E-03,,,2.463E-02
-1.654E-03,,,2.476E-02
-1.615E-03,,,2.488E-02
-1.644E-03,,,2.427E-02
-1.600E-03,,,2.439E-02
-1.543E-03,,,2.524E-02
-1.602E-03,,,2.451E-02
-1.551E-03,,,2.512E-02
-1.543E-03,,,2.463E-02
-1.484E-03,,,2.500E-02
-1.484E-03,,,2.524E-02
-1.377E-03,,,2.500E-02
-1.345E-03,,,2.476E-02
-1.305E-03,,,2.500E-02
-1.405E-03,,,2.512E-02
-1.408E-03,,,2.390E-02
-1.337E-03,,,2.463E-02
-1.356E-03,,,2.415E-02
-1.227E-03,,,2.427E-02
-1.482E-03,,,2.500E-02
-1.210E-03,,,2.427E-02
-1.334E-03,,,2.463E-02
-1.348E-03,,,2.402E-02
-1.335E-03,,,2.537E-02
-1.326E-03,,,2.451E-02
-1.325E-03,,,2.427E-02
-1.239E-03,,,2.451E-02
-1.208E-03,,,2.415E-02
-1.143E-03,,,2.427E-02
-1.220E-03,,,2.451E-02
-1.144E-03,,,2.463E-02
-1.244E-03,,,2.390E-02
-1.169E-03,,,2.451E-02
-1.031E-03,,,2.439E-02
-1.071E-03,,,2.354E-02
-1.191E-03,,,2.378E-02
-1.179E-03,,,2.415E-02
-9.959E-04,,,2.378E-02
-1.001E-03,,,2.390E-02
-1.019E-03,,,2.415E-02
-1.059E-03,,,2.366E-02
-1.040E-03,,,2.402E-02
-1.016E-03,,,2.378E-02
-1.004E-03,,,2.402E-02
-1.103E-03,,,2.390E-02
-1.051E-03,,,2.390E-02
-9.600E-04,,,2.341E-02
-8.751E-04,,,2.488E-02
-9.061E-04,,,2.451E-02
-9.564E-04,,,2.390E-02
-9.271E-04,,,2.439E-02
-8.768E-04,,,2.366E-02
-9.542E-04,,,2.402E-02
-8.770E-04,,,2.439E-02
-8.995E-04,,,2.415E-02
-9.012E-04,,,2.354E-02
-9.068E-04,,,2.354E-02
-8.394E-04,,,2.378E-02
-8.763E-04,,,2.366E-02
-8.079E-04,,,2.390E-02
-8.773E-04,,,2.317E-02
-8.328E-04,,,2.354E-02
-8.768E-04,,,2.329E-02
-8.033E-04,,,2.366E-02
-7.611E-04,,,2.366E-02
-7.525E-04,,,2.378E-02
-7.994E-04,,,2.341E-02
-8.099E-04,,,2.329E-02
-7.552E-04,,,2.390E-02
-6.619E-04,,,2.390E-02
-7.833E-04,,,2.378E-02
-7.054E-04,,,2.378E-02
-7.274E-04,,,2.244E-02
-7.640E-04,,,2.341E-02
-7.279E-04,,,2.329E-02
-7.098E-04,,,2.305E-02
-7.112E-04,,,2.341E-02
-6.375E-04,,,2.415E-02
-7.078E-04,,,2.366E-02
-7.066E-04,,,2.390E-02
-6.639E-04,,,2.415E-02
-8.175E-04,,,2.415E-02
-6.827E-04,,,2.427E-02
-6.251E-04,,,2.366E-02
-6.585E-04,,,2.415E-02
-5.933E-04,,,2.354E-02
-6.263E-04,,,2.451E-02
-5.694E-04,,,2.378E-02
-6.607E-04,,,2.427E-02
-5.794E-04,,,2.402E-02
-5.491E-04,,,2.427E-02
-5.648E-04,,,2.439E-02
-5.911E-04,,,2.427E-02
-5.399E-04,,,2.415E-02
-6.104E-04,,,2.439E-02
-5.496E-04,,,2.451E-02
-5.638E-04,,,2.439E-02
-5.953E-04,,,2.415E-02
-4.957E-04,,,2.488E-02
-5.899E-04,,,2.390E-02
-5.137E-04,,,2.402E-02
-5.543E-04,,,2.341E-02
-5.789E-04,,,2.390E-02
-4.896E-04,,,2.390E-02
-4.444E-04,,,2.415E-02
-4.569E-04,,,2.439E-02
-5.233E-04,,,2.439E-02
-5.587E-04,,,2.317E-02
-4.757E-04,,,2.390E-02
-5.203E-04,,,2.390E-02
-5.237E-04,,,2.354E-02
-5.914E-04,,,2.354E-02
-4.876E-04,,,2.354E-02
-5.076E-04,,,2.451E-02
-4.539E-04,,,2.280E-02
-4.383E-04,,,2.341E-02
-4.341E-04,,,2.329E-02
-4.359E-04,,,2.402E-02
-4.583E-04,,,2.415E-02
-4.449E-04,,,2.378E-02
-3.751E-04,,,2.317E-02
-4.442E-04,,,2.378E-02
-4.305E-04,,,2.366E-02
-4.119E-04,,,2.268E-02
-4.437E-04,,,2.341E-02
-4.102E-04,,,2.292E-02
-3.599E-04,,,2.341E-02
-4.271E-04,,,2.378E-02
-4.146E-04,,,2.366E-02
-4.376E-04,,,2.317E-02
-4.883E-04,,,2.305E-02
-3.861E-04,,,2.317E-02
-3.873E-04,,,2.354E-02
-3.489E-04,,,2.329E-02
-4.039E-04,,,2.341E-02
-3.846E-04,,,2.317E-02
-4.139E-04,,,2.317E-02
-4.132E-04,,,2.317E-02
-4.083E-04,,,2.292E-02
-3.836E-04,,,2.341E-02
-3.677E-04,,,2.305E-02
-3.150E-04,,,2.341E-02
-4.070E-04,,,2.341E-02
-3.973E-04,,,2.378E-02
-3.360E-04,,,2.366E-02
-4.136E-04,,,2.341E-02
-3.529E-04,,,2.390E-02
-3.309E-04,,,2.415E-02
-3.660E-04,,,2.366E-02
-2.996E-04,,,2.329E-02
-2.962E-04,,,2.378E-02
-2.884E-04,,,2.354E-02
-3.387E-04,,,2.292E-02
-3.133E-04,,,2.427E-02
-2.999E-04,,,2.415E-02
-2.952E-04,,,2.366E-02
-2.977E-04,,,2.390E-02
-2.659E-04,,,2.305E-02
-3.228E-04,,,2.341E-02
-3.284E-04,,,2.354E-02
-3.250E-04,,,2.341E-02
-3.099E-04,,,2.476E-02
-2.769E-04,,,2.366E-02
-3.001E-04,,,2.378E-02
-2.371E-04,,,2.366E-02
-2.535E-04,,,2.402E-02
-2.872E-04,,,2.415E-02
-2.706E-04,,,2.451E-02
-2.379E-04,,,2.537E-02
-2.679E-04,,,2.402E-02
-2.886E-04,,,2.390E-02
-2.864E-04,,,2.415E-02
-2.586E-04,,,2.402E-02
-2.088E-04,,,2.427E-02
-3.201E-04,,,2.402E-02
-2.349E-04,,,2.451E-02
-2.672E-04,,,2.439E-02
-2.872E-04,,,2.427E-02
-2.303E-04,,,2.366E-02
-2.569E-04,,,2.427E-02
-2.694E-04,,,2.451E-02
-2.474E-04,,,2.378E-02
-3.050E-04,,,2.390E-02
-2.034E-04,,,2.378E-02
-2.349E-04,,,2.378E-02
-2.484E-04,,,2.402E-02
-2.232E-04,,,2.378E-02
-2.266E-04,,,2.390E-02
-2.354E-04,,,2.378E-02
-2.374E-04,,,2.439E-02
-2.127E-04,,,2.415E-02
-2.183E-04,,,2.341E-02
-1.810E-04,,,2.329E-02
-1.622E-04,,,2.402E-02
-2.127E-04,,,2.354E-02
-2.286E-04,,,2.366E-02
-1.922E-04,,,2.402E-02
-2.156E-04,,,2.402E-02
-2.188E-04,,,2.292E-02
-2.327E-04,,,2.341E-02
-2.308E-04,,,2.354E-02
-1.939E-04,,,2.305E-02
-2.095E-04,,,2.378E-02
-2.025E-04,,,2.317E-02
-1.851E-04,,,2.280E-02
-2.159E-04,,,2.341E-02
-1.578E-04,,,2.341E-02
-2.191E-04,,,2.256E-02
-1.788E-04,,,2.305E-02
-1.883E-04,,,2.341E-02
-2.279E-04,,,2.341E-02
-1.912E-04,,,2.317E-02
-2.081E-04,,,2.317E-02
-1.763E-04,,,2.354E-02
-2.064E-04,,,2.317E-02
-1.822E-04,,,2.317E-02
-1.632E-04,,,2.329E-02
-1.983E-04,,,2.317E-02
-1.812E-04,,,2.354E-02
-1.756E-04,,,2.366E-02
-2.088E-04,,,2.305E-02
-1.727E-04,,,2.341E-02
-1.722E-04,,,2.305E-02
-1.529E-04,,,2.341E-02
-1.932E-04,,,2.317E-02
-1.639E-04,,,2.317E-02
-1.680E-04,,,2.378E-02
-1.793E-04,,,2.231E-02
-1.517E-04,,,2.305E-02
-1.893E-04,,,2.317E-02
-1.707E-04,,,2.402E-02
-1.602E-04,,,2.305E-02
-1.707E-04,,,2.341E-02
-1.378E-04,,,2.341E-02
-1.356E-04,,,2.329E-02
-1.656E-04,,,2.317E-02
-1.624E-04,,,2.390E-02
-1.570E-04,,,2.354E-02
-1.798E-04,,,2.366E-02
-1.534E-04,,,2.378E-02
-1.495E-04,,,2.329E-02
-1.885E-04,,,2.341E-02
-2.056E-04,,,2.341E-02
-1.522E-04,,,2.354E-02
-1.404E-04,,,2.292E-02
-1.251E-04,,,2.390E-02
-1.485E-04,,,2.402E-02
-1.536E-04,,,2.390E-02
-1.165E-04,,,2.341E-02
-1.417E-04,,,2.427E-02
-1.727E-04,,,2.402E-02
-1.556E-04,,,2.390E-02
-1.314E-04,,,2.354E-02
-1.461E-04,,,2.415E-02
-1.180E-04,,,2.427E-02
-1.492E-04,,,2.390E-02
-1.339E-04,,,2.354E-02
-1.226E-04,,,2.415E-02
-1.397E-04,,,2.390E-02
-1.492E-04,,,2.415E-02
-1.282E-04,,,2.415E-02
-1.531E-04,,,2.415E-02
-1.324E-04,,,2.366E-02
-1.307E-04,,,2.366E-02
-1.404E-04,,,2.402E-02
-1.180E-04,,,2.378E-02
-1.236E-04,,,2.390E-02
-1.553E-04,,,2.427E-02
-1.077E-04,,,2.439E-02
-1.102E-04,,,2.366E-02
-1.138E-04,,,2.439E-02
-1.102E-04,,,2.427E-02
-1.468E-04,,,2.439E-02
-1.136E-04,,,2.378E-02
-1.385E-04,,,2.402E-02
-1.126E-04,,,2.366E-02
-1.453E-04,,,2.378E-02
-1.258E-04,,,2.390E-02
-1.419E-04,,,2.415E-02
-1.046E-04,,,2.341E-02
-1.138E-04,,,2.329E-02
-1.192E-04,,,2.390E-02
-1.097E-04,,,2.329E-02
-1.094E-04,,,2.390E-02
-1.102E-04,,,2.354E-02
-1.155E-04,,,2.341E-02
-1.251E-04,,,2.378E-02
-1.126E-04,,,2.280E-02
-1.253E-04,,,2.305E-02
-9.826E-05,,,2.366E-02
-1.190E-04,,,2.402E-02
-1.155E-04,,,2.341E-02
-1.016E-04,,,2.402E-02
-1.238E-04,,,2.305E-02
-1.214E-04,,,2.317E-02
-1.077E-04,,,2.317E-02
-1.236E-04,,,2.378E-02
-1.085E-04,,,2.280E-02
-9.118E-05,,,2.366E-02
-1.116E-04,,,2.305E-02
-1.163E-04,,,2.317E-02
-1.199E-04,,,2.280E-02
-1.199E-04,,,2.292E-02
-1.158E-04,,,2.317E-02
-8.898E-05,,,2.354E-02
-1.182E-04,,,2.341E-02
-1.143E-04,,,2.317E-02
-1.453E-04,,,2.390E-02
-1.060E-04,,,2.354E-02
-1.007E-04,,,2.305E-02
-1.068E-04,,,2.305E-02
-1.131E-04,,,2.341E-02
-1.126E-04,,,2.305E-02
-1.160E-04,,,2.329E-02
-9.313E-05,,,2.305E-02
-8.800E-05,,,2.280E-02
-1.004E-04,,,2.378E-02
-1.131E-04,,,2.292E-02
-9.044E-05,,,2.268E-02
-1.038E-04,,,2.329E-02
-1.146E-04,,,2.354E-02
-9.386E-05,,,2.341E-02
-1.114E-04,,,2.305E-02
-9.533E-05,,,2.354E-02
-9.728E-05,,,2.354E-02
-9.435E-05,,,2.341E-02
-9.606E-05,,,2.341E-02
-1.085E-04,,,2.329E-02
-8.825E-05,,,2.476E-02
-1.055E-04,,,2.402E-02
-1.212E-04,,,2.366E-02
-1.026E-04,,,2.341E-02
-8.434E-05,,,2.378E-02
-1.031E-04,,,2.354E-02
